contact_id,campaign_id,customer_id,contact_date,contact_channel,opened_flag,clicked_flag,converted_flag,estimated_revenue,test_group
8885,5,5731,2025-06-12,SMS,True,False,False,0.0,Targeted
8886,5,5692,2025-05-05,Mobile Push,False,False,False,0.0,Targeted
8887,5,1131,2025-04-23,Mobile Push,False,False,False,0.0,Control
8888,5,6529,2025-04-01,Direct Mail,False,False,False,0.0,Targeted
8889,5,114,2025-05-20,Mobile Push,False,False,False,0.0,Targeted
8890,5,4477,2025-04-19,Mobile Push,False,False,False,0.0,Targeted
8891,5,1165,2025-06-11,Email,False,False,False,0.0,Targeted
8892,5,2491,2025-06-27,Email,True,False,False,0.0,Targeted
8893,5,6010,2025-06-05,Email,True,False,False,0.0,Targeted
8894,5,747,2025-06-23,Email,False,False,False,0.0,Targeted
8895,5,4762,2025-04-26,Email,True,False,False,0.0,Targeted
8896,5,45,2025-04-20,Email,True,False,False,0.0,Targeted
8897,5,1365,2025-04-06,SMS,True,True,False,0.0,Control
8898,5,2857,2025-05-09,SMS,False,False,False,0.0,Targeted
8899,5,387,2025-06-26,Advisor Call,True,False,False,0.0,Targeted
8900,5,81,2025-04-14,SMS,True,False,False,0.0,Targeted
8901,5,1164,2025-04-27,Mobile Push,False,False,False,0.0,Targeted
8902,5,168,2025-04-19,Mobile Push,True,False,False,0.0,Targeted
8903,5,1260,2025-05-18,SMS,True,True,True,250.0,Targeted
8904,5,6080,2025-06-10,SMS,True,False,False,0.0,Targeted
8905,5,2096,2025-05-11,Email,True,False,False,0.0,Targeted
8906,5,6752,2025-04-09,Mobile Push,True,False,False,0.0,Targeted
8907,5,295,2025-06-22,Email,False,False,False,0.0,Control
8908,5,3736,2025-05-11,Mobile Push,True,False,False,0.0,Targeted
8909,5,4770,2025-05-11,Email,True,False,False,0.0,Targeted
8910,5,1258,2025-06-24,Email,True,False,False,0.0,Targeted
8911,5,203,2025-06-19,Mobile Push,False,False,False,0.0,Targeted
8912,5,1383,2025-04-10,SMS,True,False,False,0.0,Targeted
8913,5,4066,2025-06-12,Direct Mail,False,False,False,0.0,Targeted
8914,5,2638,2025-06-26,Direct Mail,False,False,False,0.0,Targeted
8915,5,95,2025-05-21,Direct Mail,False,False,False,0.0,Targeted
8916,5,3786,2025-04-28,Email,True,True,True,100.0,Targeted
8917,5,4570,2025-04-29,Email,False,False,False,0.0,Targeted
8918,5,77,2025-05-14,Mobile Push,True,False,False,0.0,Targeted
8919,5,3452,2025-05-10,Mobile Push,False,False,False,0.0,Targeted
8920,5,251,2025-05-09,Email,False,False,False,0.0,Targeted
8921,5,3283,2025-04-07,Mobile Push,True,False,False,0.0,Targeted
8922,5,6147,2025-06-29,Email,False,False,False,0.0,Control
8923,5,5550,2025-06-08,SMS,True,False,False,0.0,Targeted
8924,5,2121,2025-04-18,Mobile Push,True,True,False,0.0,Targeted
8925,5,2609,2025-05-15,Mobile Push,False,False,False,0.0,Targeted
8926,5,783,2025-05-23,Email,False,False,False,0.0,Targeted
8927,5,4740,2025-05-27,SMS,True,True,False,0.0,Targeted
8928,5,649,2025-04-19,Email,True,False,False,0.0,Targeted
8929,5,2689,2025-04-02,Mobile Push,False,False,False,0.0,Targeted
8930,5,6357,2025-06-06,Direct Mail,True,False,False,0.0,Control
8931,5,3099,2025-04-10,Email,True,False,False,0.0,Targeted
8932,5,6739,2025-05-08,Email,True,True,False,0.0,Targeted
8933,5,4009,2025-06-18,SMS,False,False,False,0.0,Targeted
8934,5,4200,2025-04-17,Mobile Push,True,False,False,0.0,Control
8935,5,5579,2025-06-19,Email,False,False,False,0.0,Targeted
8936,5,1715,2025-06-23,Email,True,False,False,0.0,Targeted
8937,5,995,2025-05-12,SMS,True,True,True,100.0,Targeted
8938,5,2468,2025-04-16,Direct Mail,True,False,False,0.0,Targeted
8939,5,6242,2025-05-13,Mobile Push,True,False,False,0.0,Targeted
8940,5,4226,2025-04-20,Direct Mail,True,False,False,0.0,Targeted
8941,5,3806,2025-05-23,Mobile Push,True,False,False,0.0,Targeted
8942,5,2725,2025-05-05,Direct Mail,False,False,False,0.0,Targeted
8943,5,805,2025-04-13,Email,False,False,False,0.0,Targeted
8944,5,610,2025-06-03,Email,True,False,False,0.0,Targeted
8945,5,294,2025-04-04,Mobile Push,True,False,False,0.0,Targeted
8946,5,5866,2025-05-21,Mobile Push,False,False,False,0.0,Targeted
8947,5,2941,2025-04-10,Email,True,False,False,0.0,Targeted
8948,5,2125,2025-04-05,Mobile Push,False,False,False,0.0,Control
8949,5,2210,2025-06-22,SMS,False,False,False,0.0,Targeted
8950,5,6823,2025-04-01,Email,True,False,False,0.0,Control
8951,5,6846,2025-04-01,Email,False,False,False,0.0,Control
8952,5,1879,2025-06-29,SMS,True,False,False,0.0,Control
8953,5,2732,2025-04-06,Mobile Push,False,False,False,0.0,Targeted
8954,5,6076,2025-05-11,Mobile Push,False,False,False,0.0,Targeted
8955,5,2543,2025-06-09,Mobile Push,False,False,False,0.0,Targeted
8956,5,5021,2025-06-19,Mobile Push,True,False,False,0.0,Targeted
8957,5,301,2025-06-03,Email,False,False,False,0.0,Targeted
8958,5,2209,2025-06-19,Direct Mail,False,False,False,0.0,Targeted
8959,5,4246,2025-05-01,Advisor Call,True,True,False,0.0,Targeted
8960,5,1837,2025-04-25,Advisor Call,False,False,False,0.0,Targeted
8961,5,2313,2025-06-25,Mobile Push,False,False,False,0.0,Targeted
8962,5,3370,2025-06-22,Email,True,False,False,0.0,Targeted
8963,5,4244,2025-04-01,SMS,False,False,False,0.0,Targeted
8964,5,4978,2025-05-21,Email,True,False,False,0.0,Targeted
8965,5,1077,2025-04-07,Email,True,False,False,0.0,Targeted
8966,5,3636,2025-06-19,Mobile Push,True,False,False,0.0,Control
8967,5,2575,2025-06-02,Email,False,False,False,0.0,Targeted
8968,5,6013,2025-05-11,SMS,True,False,False,0.0,Targeted
8969,5,580,2025-06-24,SMS,False,False,False,0.0,Targeted
8970,5,1060,2025-04-29,Advisor Call,True,True,False,0.0,Targeted
8971,5,4889,2025-05-17,Mobile Push,True,False,False,0.0,Control
8972,5,687,2025-05-15,Mobile Push,False,False,False,0.0,Targeted
8973,5,1111,2025-05-29,Email,False,False,False,0.0,Targeted
8974,5,3720,2025-05-11,Email,True,True,False,0.0,Targeted
8975,5,5972,2025-04-26,Direct Mail,False,False,False,0.0,Targeted
8976,5,2415,2025-04-19,Mobile Push,True,True,False,0.0,Targeted
8977,5,6324,2025-04-19,Email,True,False,False,0.0,Targeted
8978,5,6398,2025-04-18,Advisor Call,False,False,False,0.0,Targeted
8979,5,4345,2025-06-01,Email,False,False,False,0.0,Targeted
8980,5,4099,2025-04-25,SMS,False,False,False,0.0,Targeted
8981,5,4560,2025-04-25,SMS,True,True,False,0.0,Targeted
8982,5,4050,2025-06-06,Advisor Call,False,False,False,0.0,Targeted
8983,5,1185,2025-06-15,SMS,True,False,False,0.0,Targeted
8984,5,1859,2025-04-13,Email,True,False,False,0.0,Targeted
8985,5,1568,2025-04-13,SMS,False,False,False,0.0,Targeted
8986,5,1230,2025-06-08,Mobile Push,True,True,False,0.0,Targeted
8987,5,1001,2025-06-30,Mobile Push,True,True,False,0.0,Targeted
8988,5,1508,2025-05-20,Mobile Push,False,False,False,0.0,Targeted
8989,5,404,2025-04-19,Email,False,False,False,0.0,Targeted
8990,5,3140,2025-06-13,Advisor Call,False,False,False,0.0,Targeted
8991,5,386,2025-04-21,Mobile Push,True,False,False,0.0,Control
8992,5,5118,2025-04-16,Advisor Call,True,True,False,0.0,Targeted
8993,5,385,2025-06-14,Email,False,False,False,0.0,Targeted
8994,5,6195,2025-05-12,SMS,True,True,False,0.0,Targeted
8995,5,1530,2025-05-20,Mobile Push,True,True,False,0.0,Control
8996,5,5575,2025-06-20,SMS,False,False,False,0.0,Targeted
8997,5,6056,2025-05-14,Email,False,False,False,0.0,Targeted
8998,5,5824,2025-05-31,Email,False,False,False,0.0,Targeted
8999,5,345,2025-04-04,Email,True,False,False,0.0,Control
9000,5,2119,2025-05-28,Email,False,False,False,0.0,Targeted
9001,5,1209,2025-05-08,Email,False,False,False,0.0,Targeted
9002,5,5348,2025-05-19,SMS,False,False,False,0.0,Targeted
9003,5,3925,2025-05-26,Advisor Call,True,False,False,0.0,Targeted
9004,5,1294,2025-06-14,Mobile Push,False,False,False,0.0,Targeted
9005,5,3582,2025-05-11,Email,False,False,False,0.0,Targeted
9006,5,2323,2025-06-16,SMS,False,False,False,0.0,Control
9007,5,2710,2025-06-15,Email,False,False,False,0.0,Targeted
9008,5,4517,2025-05-31,SMS,False,False,False,0.0,Targeted
9009,5,1184,2025-06-21,Mobile Push,True,False,False,0.0,Targeted
9010,5,6254,2025-04-29,Mobile Push,False,False,False,0.0,Targeted
9011,5,507,2025-05-18,Email,True,False,False,0.0,Targeted
9012,5,1585,2025-05-28,Direct Mail,False,False,False,0.0,Targeted
9013,5,5566,2025-04-12,Email,False,False,False,0.0,Targeted
9014,5,2881,2025-05-24,Advisor Call,True,False,False,0.0,Targeted
9015,5,5109,2025-05-20,Email,False,False,False,0.0,Targeted
9016,5,337,2025-06-29,SMS,True,False,False,0.0,Targeted
9017,5,1690,2025-05-14,Mobile Push,True,False,False,0.0,Targeted
9018,5,6091,2025-04-19,Email,False,False,False,0.0,Targeted
9019,5,4316,2025-06-24,Email,True,False,False,0.0,Targeted
9020,5,5007,2025-06-16,Email,False,False,False,0.0,Targeted
9021,5,3799,2025-06-06,Direct Mail,False,False,False,0.0,Targeted
9022,5,5641,2025-04-10,Email,True,False,False,0.0,Control
9023,5,1124,2025-06-05,Email,True,True,False,0.0,Targeted
9024,5,468,2025-04-01,Direct Mail,True,False,False,0.0,Targeted
9025,5,3173,2025-06-30,Email,True,False,False,0.0,Targeted
9026,5,5975,2025-06-13,Email,True,False,False,0.0,Targeted
9027,5,5367,2025-05-06,SMS,False,False,False,0.0,Targeted
9028,5,3501,2025-06-27,Direct Mail,True,False,False,0.0,Targeted
9029,5,4029,2025-06-30,SMS,True,False,False,0.0,Targeted
9030,5,6891,2025-04-15,Email,False,False,False,0.0,Targeted
9031,5,6972,2025-04-17,Email,False,False,False,0.0,Targeted
9032,5,4399,2025-06-11,Email,True,False,False,0.0,Targeted
9033,5,5608,2025-04-25,Mobile Push,False,False,False,0.0,Targeted
9034,5,6571,2025-06-01,Email,True,False,False,0.0,Targeted
9035,5,220,2025-05-02,SMS,True,True,False,0.0,Targeted
9036,5,3457,2025-05-19,Email,True,False,False,0.0,Targeted
9037,5,436,2025-04-16,Email,False,False,False,0.0,Targeted
9038,5,3557,2025-04-08,Mobile Push,False,False,False,0.0,Targeted
9039,5,762,2025-04-27,Advisor Call,False,False,False,0.0,Targeted
9040,5,452,2025-06-16,Email,False,False,False,0.0,Control
9041,5,3680,2025-06-19,SMS,True,False,False,0.0,Targeted
9042,5,2883,2025-05-13,Mobile Push,True,False,False,0.0,Targeted
9043,5,2757,2025-06-11,SMS,False,False,False,0.0,Targeted
9044,5,3671,2025-05-21,Email,False,False,False,0.0,Targeted
9045,5,5651,2025-06-26,Email,True,False,False,0.0,Targeted
9046,5,6216,2025-05-20,Direct Mail,False,False,False,0.0,Targeted
9047,5,459,2025-05-09,Advisor Call,True,False,False,0.0,Targeted
9048,5,3096,2025-05-01,Email,True,False,False,0.0,Targeted
9049,5,4373,2025-06-27,Email,True,True,False,0.0,Targeted
9050,5,6651,2025-05-11,Email,False,False,False,0.0,Targeted
9051,5,5903,2025-06-04,Email,False,False,False,0.0,Targeted
9052,5,271,2025-04-11,Mobile Push,True,False,False,0.0,Targeted
9053,5,5410,2025-05-13,SMS,False,False,False,0.0,Targeted
9054,5,6176,2025-05-03,Email,False,False,False,0.0,Targeted
9055,5,801,2025-05-06,Advisor Call,True,False,False,0.0,Targeted
9056,5,1240,2025-06-02,Email,False,False,False,0.0,Targeted
9057,5,2602,2025-05-13,Advisor Call,True,False,False,0.0,Targeted
9058,5,4772,2025-04-03,Mobile Push,False,False,False,0.0,Targeted
9059,5,4054,2025-06-21,Email,False,False,False,0.0,Targeted
9060,5,228,2025-05-16,SMS,False,False,False,0.0,Targeted
9061,5,3759,2025-04-17,SMS,True,False,False,0.0,Targeted
9062,5,6206,2025-06-11,Mobile Push,True,False,False,0.0,Targeted
9063,5,3079,2025-04-29,Mobile Push,True,False,False,0.0,Control
9064,5,3645,2025-05-21,Direct Mail,False,False,False,0.0,Targeted
9065,5,4354,2025-06-21,SMS,True,True,False,0.0,Targeted
9066,5,5536,2025-05-03,Email,False,False,False,0.0,Targeted
9067,5,4663,2025-05-01,Advisor Call,False,False,False,0.0,Targeted
9068,5,3384,2025-05-04,Email,True,True,True,1000.0,Targeted
9069,5,5072,2025-05-15,SMS,False,False,False,0.0,Targeted
9070,5,557,2025-04-12,Email,False,False,False,0.0,Targeted
9071,5,4524,2025-05-27,Mobile Push,True,True,True,50.0,Targeted
9072,5,6638,2025-05-26,Advisor Call,True,True,False,0.0,Targeted
9073,5,4831,2025-04-16,Email,False,False,False,0.0,Targeted
9074,5,1700,2025-06-07,Mobile Push,True,True,True,100.0,Targeted
9075,5,37,2025-04-12,Email,False,False,False,0.0,Control
9076,5,5240,2025-06-10,Mobile Push,True,False,False,0.0,Targeted
9077,5,4411,2025-05-28,Mobile Push,False,False,False,0.0,Targeted
9078,5,1138,2025-05-01,Mobile Push,False,False,False,0.0,Targeted
9079,5,2233,2025-06-06,Mobile Push,False,False,False,0.0,Control
9080,5,838,2025-05-22,Mobile Push,False,False,False,0.0,Targeted
9081,5,2707,2025-04-02,Mobile Push,True,True,False,0.0,Targeted
9082,5,4282,2025-06-03,Email,True,True,True,250.0,Targeted
9083,5,3826,2025-04-16,Direct Mail,False,False,False,0.0,Targeted
9084,5,6365,2025-05-25,Email,False,False,False,0.0,Control
9085,5,3052,2025-04-10,Email,False,False,False,0.0,Targeted
9086,5,6557,2025-05-25,Mobile Push,True,False,False,0.0,Targeted
9087,5,4869,2025-04-24,Mobile Push,False,False,False,0.0,Targeted
9088,5,5633,2025-05-23,Direct Mail,True,False,False,0.0,Targeted
9089,5,1101,2025-04-10,Mobile Push,True,False,False,0.0,Targeted
9090,5,5863,2025-04-30,SMS,False,False,False,0.0,Targeted
9091,5,3572,2025-05-12,Email,True,False,False,0.0,Targeted
9092,5,3545,2025-06-19,Mobile Push,True,False,False,0.0,Control
9093,5,4845,2025-05-23,Email,True,False,False,0.0,Control
9094,5,1074,2025-04-08,Email,False,False,False,0.0,Targeted
9095,5,789,2025-04-08,Email,True,True,False,0.0,Targeted
9096,5,5096,2025-06-07,Email,True,True,True,50.0,Targeted
9097,5,612,2025-06-01,SMS,False,False,False,0.0,Targeted
9098,5,813,2025-05-07,Mobile Push,False,False,False,0.0,Targeted
9099,5,4776,2025-05-09,Mobile Push,False,False,False,0.0,Targeted
9100,5,2994,2025-06-07,SMS,True,False,False,0.0,Targeted
9101,5,512,2025-06-07,SMS,False,False,False,0.0,Targeted
9102,5,1215,2025-05-07,Direct Mail,False,False,False,0.0,Targeted
9103,5,4801,2025-06-29,Email,True,False,False,0.0,Targeted
9104,5,3878,2025-06-05,Email,True,False,False,0.0,Targeted
9105,5,1538,2025-06-22,Mobile Push,False,False,False,0.0,Targeted
9106,5,2914,2025-05-17,Email,False,False,False,0.0,Targeted
9107,5,209,2025-04-23,Mobile Push,True,True,False,0.0,Control
9108,5,7000,2025-06-22,Email,False,False,False,0.0,Targeted
9109,5,4741,2025-06-06,Email,False,False,False,0.0,Targeted
9110,5,2029,2025-04-19,Email,False,False,False,0.0,Targeted
9111,5,1169,2025-05-18,Mobile Push,False,False,False,0.0,Targeted
9112,5,945,2025-05-20,Mobile Push,True,False,False,0.0,Control
9113,5,802,2025-06-01,Email,True,False,False,0.0,Targeted
9114,5,5326,2025-04-28,Email,True,True,False,0.0,Targeted
9115,5,942,2025-06-01,Email,True,False,False,0.0,Targeted
9116,5,2142,2025-05-29,Email,True,False,False,0.0,Targeted
9117,5,5861,2025-04-10,Email,True,False,False,0.0,Control
9118,5,331,2025-06-10,Email,True,False,False,0.0,Targeted
9119,5,5346,2025-04-18,Advisor Call,True,False,False,0.0,Targeted
9120,5,5620,2025-06-19,Advisor Call,False,False,False,0.0,Targeted
9121,5,3409,2025-04-12,Email,True,True,False,0.0,Targeted
9122,5,2139,2025-04-09,Email,True,False,False,0.0,Targeted
9123,5,1344,2025-04-24,Email,False,False,False,0.0,Targeted
9124,5,6579,2025-04-26,Email,True,True,False,0.0,Targeted
9125,5,300,2025-05-27,Mobile Push,True,True,False,0.0,Targeted
9126,5,19,2025-05-06,SMS,False,False,False,0.0,Targeted
9127,5,355,2025-06-17,Mobile Push,True,False,False,0.0,Targeted
9128,5,3910,2025-04-15,Email,True,False,False,0.0,Targeted
9129,5,3845,2025-06-16,Email,False,False,False,0.0,Targeted
9130,5,1681,2025-05-15,Mobile Push,False,False,False,0.0,Targeted
9131,5,3375,2025-04-05,Mobile Push,True,False,False,0.0,Targeted
9132,5,5005,2025-04-07,Mobile Push,False,False,False,0.0,Targeted
9133,5,5727,2025-06-06,Direct Mail,False,False,False,0.0,Targeted
9134,5,1959,2025-06-24,Advisor Call,True,False,False,0.0,Targeted
9135,5,1318,2025-04-04,Mobile Push,False,False,False,0.0,Targeted
9136,5,39,2025-05-05,Email,False,False,False,0.0,Targeted
9137,5,5977,2025-06-29,Mobile Push,False,False,False,0.0,Control
9138,5,6202,2025-06-06,Mobile Push,False,False,False,0.0,Control
9139,5,1290,2025-05-15,Mobile Push,False,False,False,0.0,Targeted
9140,5,1119,2025-06-14,Direct Mail,False,False,False,0.0,Targeted
9141,5,388,2025-04-05,Advisor Call,True,True,False,0.0,Targeted
9142,5,2727,2025-04-21,SMS,False,False,False,0.0,Targeted
9143,5,419,2025-05-29,Mobile Push,True,True,False,0.0,Control
9144,5,2737,2025-05-18,Email,False,False,False,0.0,Targeted
9145,5,6164,2025-05-13,Email,False,False,False,0.0,Targeted
9146,5,597,2025-05-26,Email,False,False,False,0.0,Control
9147,5,2325,2025-05-01,Email,True,True,False,0.0,Targeted
9148,5,6993,2025-05-01,Email,True,True,False,0.0,Control
9149,5,4851,2025-04-23,Email,False,False,False,0.0,Targeted
9150,5,2220,2025-06-28,Mobile Push,True,False,False,0.0,Control
9151,5,572,2025-06-07,Mobile Push,True,False,False,0.0,Targeted
9152,5,4091,2025-05-30,Mobile Push,True,True,False,0.0,Targeted
9153,5,2704,2025-04-22,Mobile Push,False,False,False,0.0,Targeted
9154,5,1237,2025-04-10,Mobile Push,True,False,False,0.0,Targeted
9155,5,3404,2025-05-24,Mobile Push,False,False,False,0.0,Targeted
9156,5,5012,2025-05-15,Mobile Push,False,False,False,0.0,Control
9157,5,6503,2025-06-09,SMS,True,False,False,0.0,Targeted
9158,5,4002,2025-05-20,SMS,False,False,False,0.0,Targeted
9159,5,5487,2025-06-15,Email,False,False,False,0.0,Targeted
9160,5,5595,2025-06-30,Email,False,False,False,0.0,Targeted
9161,5,535,2025-04-17,Advisor Call,True,False,False,0.0,Targeted
9162,5,4337,2025-04-18,SMS,False,False,False,0.0,Targeted
9163,5,5237,2025-04-18,Mobile Push,True,False,False,0.0,Targeted
9164,5,5570,2025-06-08,Email,True,False,False,0.0,Targeted
9165,5,3532,2025-06-17,SMS,True,False,False,0.0,Targeted
9166,5,2910,2025-05-26,Email,True,True,False,0.0,Targeted
9167,5,6637,2025-06-15,SMS,True,False,False,0.0,Targeted
9168,5,6873,2025-05-09,Email,False,False,False,0.0,Targeted
9169,5,2688,2025-05-06,Email,False,False,False,0.0,Targeted
9170,5,2544,2025-06-27,Email,False,False,False,0.0,Control
9171,5,3639,2025-04-01,Email,False,False,False,0.0,Targeted
9172,5,1914,2025-04-18,Email,True,True,False,0.0,Control
9173,5,3425,2025-06-24,Direct Mail,True,False,False,0.0,Targeted
9174,5,3596,2025-04-23,Mobile Push,True,False,False,0.0,Targeted
9175,5,1387,2025-06-16,Mobile Push,True,False,False,0.0,Targeted
9176,5,4016,2025-04-25,Advisor Call,False,False,False,0.0,Targeted
9177,5,602,2025-06-19,Email,True,False,False,0.0,Targeted
9178,5,2516,2025-05-04,Email,True,True,False,0.0,Targeted
9179,5,2651,2025-06-02,Mobile Push,False,False,False,0.0,Targeted
9180,5,447,2025-06-21,Advisor Call,True,False,False,0.0,Control
9181,5,3314,2025-06-17,Mobile Push,True,False,False,0.0,Targeted
9182,5,3918,2025-06-29,Advisor Call,True,False,False,0.0,Targeted
9183,5,351,2025-05-18,Mobile Push,False,False,False,0.0,Targeted
9184,5,6087,2025-05-12,Email,True,True,False,0.0,Targeted
9185,5,5719,2025-06-13,SMS,True,False,False,0.0,Control
9186,5,5924,2025-06-12,Mobile Push,True,False,False,0.0,Targeted
9187,5,2364,2025-06-28,Direct Mail,True,False,False,0.0,Targeted
9188,5,3196,2025-04-11,Email,False,False,False,0.0,Targeted
9189,5,1490,2025-06-29,Direct Mail,False,False,False,0.0,Control
9190,5,2288,2025-04-20,Email,False,False,False,0.0,Targeted
9191,5,2332,2025-04-05,Email,True,False,False,0.0,Targeted
9192,5,907,2025-04-17,Email,True,True,False,0.0,Targeted
9193,5,4280,2025-04-27,Email,True,False,False,0.0,Targeted
9194,5,817,2025-06-06,SMS,True,True,False,0.0,Targeted
9195,5,5948,2025-06-26,Mobile Push,True,False,False,0.0,Control
9196,5,712,2025-04-08,Email,False,False,False,0.0,Targeted
9197,5,5711,2025-06-02,Email,False,False,False,0.0,Control
9198,5,4464,2025-06-24,Email,True,False,False,0.0,Targeted
9199,5,5929,2025-04-28,SMS,False,False,False,0.0,Control
9200,5,5334,2025-04-04,Mobile Push,False,False,False,0.0,Targeted
9201,6,20,2025-08-03,SMS,False,False,False,0.0,Targeted
9202,6,4372,2025-07-30,SMS,True,False,False,0.0,Targeted
9203,6,2275,2025-07-26,SMS,False,False,False,0.0,Targeted
9204,6,5213,2025-08-15,SMS,True,False,False,0.0,Targeted
9205,6,5031,2025-07-03,SMS,True,False,False,0.0,Targeted
9206,6,3858,2025-08-28,Email,False,False,False,0.0,Targeted
9207,6,2705,2025-07-03,Mobile Push,False,False,False,0.0,Targeted
9208,6,1139,2025-09-13,Email,False,False,False,0.0,Targeted
9209,6,130,2025-09-08,Email,False,False,False,0.0,Targeted
9210,6,5481,2025-07-31,Email,False,False,False,0.0,Control
9211,6,3632,2025-09-13,Mobile Push,False,False,False,0.0,Targeted
9212,6,5620,2025-08-27,Direct Mail,False,False,False,0.0,Targeted
9213,6,1931,2025-08-08,Mobile Push,False,False,False,0.0,Control
9214,6,4772,2025-08-18,Email,False,False,False,0.0,Targeted
9215,6,5642,2025-09-07,Email,False,False,False,0.0,Targeted
9216,6,5822,2025-07-15,Advisor Call,True,True,False,0.0,Targeted
9217,6,2151,2025-07-02,Email,False,False,False,0.0,Targeted
9218,6,3627,2025-08-26,Mobile Push,True,False,False,0.0,Control
9219,6,2453,2025-09-02,Email,True,False,False,0.0,Targeted
9220,6,3594,2025-07-21,Email,False,False,False,0.0,Control
9221,6,6689,2025-09-10,Mobile Push,True,False,False,0.0,Targeted
9222,6,2522,2025-07-17,Email,False,False,False,0.0,Targeted
9223,6,3758,2025-09-15,Mobile Push,True,False,False,0.0,Targeted
9224,6,461,2025-07-27,SMS,True,False,False,0.0,Targeted
9225,6,346,2025-09-22,Mobile Push,True,False,False,0.0,Control
9226,6,6911,2025-09-01,Email,True,False,False,0.0,Control
9227,6,1052,2025-09-23,Direct Mail,True,False,False,0.0,Control
9228,6,2302,2025-07-31,Direct Mail,False,False,False,0.0,Targeted
9229,6,1370,2025-09-08,Direct Mail,False,False,False,0.0,Targeted
9230,6,2855,2025-08-21,Email,False,False,False,0.0,Targeted
9231,6,2354,2025-07-24,Advisor Call,False,False,False,0.0,Targeted
9232,6,595,2025-07-06,Email,True,False,False,0.0,Targeted
9233,6,3470,2025-07-12,Email,False,False,False,0.0,Targeted
9234,6,5892,2025-08-05,Mobile Push,False,False,False,0.0,Targeted
9235,6,2882,2025-09-14,Direct Mail,False,False,False,0.0,Targeted
9236,6,5472,2025-07-26,Mobile Push,False,False,False,0.0,Targeted
9237,6,80,2025-07-05,SMS,True,False,False,0.0,Targeted
9238,6,2489,2025-08-25,Mobile Push,False,False,False,0.0,Control
9239,6,2744,2025-09-24,Email,False,False,False,0.0,Targeted
9240,6,6487,2025-08-27,Email,False,False,False,0.0,Targeted
9241,6,3951,2025-09-11,Mobile Push,True,False,False,0.0,Targeted
9242,6,5806,2025-08-05,SMS,True,False,False,0.0,Targeted
9243,6,6155,2025-08-27,Email,False,False,False,0.0,Targeted
9244,6,5623,2025-08-01,Email,True,False,False,0.0,Targeted
9245,6,3923,2025-08-27,Mobile Push,False,False,False,0.0,Control
9246,6,156,2025-09-04,Mobile Push,True,False,False,0.0,Targeted
9247,6,2659,2025-07-09,SMS,True,False,False,0.0,Targeted
9248,6,6765,2025-09-17,Email,False,False,False,0.0,Targeted
9249,6,1032,2025-08-10,Advisor Call,True,False,False,0.0,Targeted
9250,6,3516,2025-07-25,Advisor Call,True,False,False,0.0,Control
9251,6,5423,2025-08-31,Email,False,False,False,0.0,Targeted
9252,6,6267,2025-09-21,Mobile Push,False,False,False,0.0,Targeted
9253,6,5590,2025-09-18,Mobile Push,False,False,False,0.0,Targeted
9254,6,1206,2025-08-08,Email,False,False,False,0.0,Control
9255,6,5598,2025-07-10,Mobile Push,True,False,False,0.0,Targeted
9256,6,1260,2025-07-23,Email,True,False,False,0.0,Targeted
9257,6,2063,2025-07-08,Email,False,False,False,0.0,Targeted
9258,6,3381,2025-09-19,SMS,False,False,False,0.0,Targeted
9259,6,3482,2025-07-25,Advisor Call,True,False,False,0.0,Control
9260,6,2752,2025-08-13,Email,True,False,False,0.0,Control
9261,6,6926,2025-07-01,SMS,True,True,False,0.0,Targeted
9262,6,5241,2025-08-27,Email,True,False,False,0.0,Targeted
9263,6,845,2025-08-12,Mobile Push,False,False,False,0.0,Targeted
9264,6,3042,2025-08-28,SMS,True,False,False,0.0,Targeted
9265,6,3702,2025-08-29,Mobile Push,True,True,True,100.0,Targeted
9266,6,2261,2025-08-06,Direct Mail,False,False,False,0.0,Targeted
9267,6,5850,2025-07-26,Email,True,True,False,0.0,Targeted
9268,6,3152,2025-08-20,Email,True,False,False,0.0,Targeted
9269,6,6797,2025-07-05,Mobile Push,False,False,False,0.0,Targeted
9270,6,3966,2025-07-25,Email,True,False,False,0.0,Targeted
9271,6,652,2025-08-07,SMS,True,False,False,0.0,Targeted
9272,6,1718,2025-08-10,Email,True,False,False,0.0,Control
9273,6,2232,2025-07-09,Mobile Push,False,False,False,0.0,Targeted
9274,6,5261,2025-09-06,Email,False,False,False,0.0,Targeted
9275,6,1748,2025-07-10,Mobile Push,True,True,False,0.0,Targeted
9276,6,2920,2025-09-27,SMS,True,False,False,0.0,Targeted
9277,6,3188,2025-07-07,Advisor Call,True,True,False,0.0,Targeted
9278,6,6080,2025-07-11,Advisor Call,True,False,False,0.0,Targeted
9279,6,4082,2025-09-15,Email,True,False,False,0.0,Targeted
9280,6,1882,2025-07-25,Email,True,False,False,0.0,Targeted
9281,6,6299,2025-09-26,SMS,False,False,False,0.0,Targeted
9282,6,1949,2025-08-28,Email,False,False,False,0.0,Control
9283,6,2225,2025-08-10,Email,True,False,False,0.0,Targeted
9284,6,2042,2025-09-15,Email,True,False,False,0.0,Control
9285,6,5174,2025-07-01,Mobile Push,True,False,False,0.0,Targeted
9286,6,1589,2025-09-20,Email,False,False,False,0.0,Targeted
9287,6,5122,2025-08-14,Email,False,False,False,0.0,Targeted
9288,6,3773,2025-09-19,Email,False,False,False,0.0,Targeted
9289,6,2714,2025-07-27,Email,False,False,False,0.0,Targeted
