account_customer_id,account_id,customer_id,ownership_role,ownership_percent
13292,12288,5976,Primary,1.0
13293,12289,5976,Primary,1.0
13294,12290,5976,Primary,1.0
13295,12291,5977,Primary,1.0
13296,12292,5977,Primary,1.0
13297,12293,5977,Primary,1.0
13298,12294,5978,Primary,1.0
13299,12295,5978,Primary,1.0
13300,12296,5978,Primary,1.0
13301,12296,2277,Joint,0.5
13302,12297,5978,Primary,1.0
13303,12298,5979,Primary,1.0
13304,12298,715,Joint,0.5
13305,12299,5979,Primary,1.0
13306,12299,2034,Joint,0.5
13307,12300,5979,Primary,1.0
13308,12301,5980,Primary,1.0
13309,12302,5980,Primary,1.0
13310,12303,5980,Primary,1.0
13311,12304,5981,Primary,1.0
13312,12305,5982,Primary,1.0
13313,12306,5982,Primary,1.0
13314,12307,5982,Primary,1.0
13315,12308,5983,Primary,1.0
13316,12309,5983,Primary,1.0
13317,12310,5984,Primary,1.0
13318,12311,5984,Primary,1.0
13319,12312,5985,Primary,1.0
13320,12313,5985,Primary,1.0
13321,12314,5985,Primary,1.0
13322,12314,100,Joint,0.5
13323,12315,5985,Primary,1.0
13324,12316,5986,Primary,1.0
13325,12316,1064,Joint,0.5
13326,12317,5987,Primary,1.0
13327,12318,5988,Primary,1.0
13328,12319,5989,Primary,1.0
13329,12320,5989,Primary,1.0
13330,12320,2629,Joint,0.5
13331,12321,5989,Primary,1.0
13332,12322,5990,Primary,1.0
13333,12323,5991,Primary,1.0
13334,12324,5991,Primary,1.0
13335,12325,5992,Primary,1.0
13336,12326,5992,Primary,1.0
13337,12327,5992,Primary,1.0
13338,12328,5993,Primary,1.0
13339,12329,5993,Primary,1.0
13340,12330,5993,Primary,1.0
13341,12331,5993,Primary,1.0
13342,12332,5994,Primary,1.0
13343,12333,5995,Primary,1.0
13344,12334,5995,Primary,1.0
13345,12335,5996,Primary,1.0
13346,12336,5997,Primary,1.0
13347,12337,5998,Primary,1.0
13348,12337,5017,Joint,0.5
13349,12338,5998,Primary,1.0
13350,12339,5999,Primary,1.0
13351,12340,6000,Primary,1.0
13352,12341,6001,Primary,1.0
13353,12342,6001,Primary,1.0
13354,12343,6002,Primary,1.0
13355,12344,6002,Primary,1.0
13356,12345,6003,Primary,1.0
13357,12346,6003,Primary,1.0
13358,12347,6004,Primary,1.0
13359,12348,6004,Primary,1.0
13360,12349,6005,Primary,1.0
13361,12350,6006,Primary,1.0
13362,12351,6006,Primary,1.0
13363,12352,6006,Primary,1.0
13364,12353,6006,Primary,1.0
13365,12354,6007,Primary,1.0
13366,12355,6007,Primary,1.0
13367,12356,6008,Primary,1.0
13368,12357,6008,Primary,1.0
13369,12358,6009,Primary,1.0
13370,12358,712,Joint,0.5
13371,12359,6010,Primary,1.0
13372,12360,6011,Primary,1.0
13373,12361,6011,Primary,1.0
13374,12362,6011,Primary,1.0
13375,12363,6012,Primary,1.0
13376,12363,2211,Joint,0.5
13377,12364,6012,Primary,1.0
13378,12365,6013,Primary,1.0
13379,12366,6013,Primary,1.0
13380,12367,6013,Primary,1.0
13381,12368,6014,Primary,1.0
13382,12369,6015,Primary,1.0
13383,12370,6016,Primary,1.0
13384,12371,6016,Primary,1.0
13385,12372,6016,Primary,1.0
13386,12373,6017,Primary,1.0
13387,12374,6017,Primary,1.0
13388,12375,6018,Primary,1.0
13389,12376,6018,Primary,1.0
13390,12377,6018,Primary,1.0
13391,12378,6018,Primary,1.0
13392,12379,6019,Primary,1.0
13393,12380,6020,Primary,1.0
13394,12381,6021,Primary,1.0
13395,12382,6022,Primary,1.0
13396,12383,6022,Primary,1.0
13397,12384,6022,Primary,1.0
13398,12385,6023,Primary,1.0
13399,12386,6023,Primary,1.0
13400,12386,875,Joint,0.5
13401,12387,6023,Primary,1.0
13402,12388,6023,Primary,1.0
13403,12389,6024,Primary,1.0
13404,12390,6025,Primary,1.0
13405,12391,6025,Primary,1.0
13406,12392,6025,Primary,1.0
13407,12393,6026,Primary,1.0
13408,12394,6027,Primary,1.0
13409,12395,6028,Primary,1.0
13410,12396,6028,Primary,1.0
13411,12396,6727,Joint,0.5
13412,12397,6029,Primary,1.0
13413,12398,6029,Primary,1.0
13414,12399,6030,Primary,1.0
13415,12400,6030,Primary,1.0
13416,12401,6030,Primary,1.0
13417,12401,930,Joint,0.5
13418,12402,6031,Primary,1.0
13419,12403,6031,Primary,1.0
13420,12404,6032,Primary,1.0
13421,12405,6033,Primary,1.0
13422,12406,6034,Primary,1.0
13423,12407,6034,Primary,1.0
13424,12408,6034,Primary,1.0
13425,12409,6035,Primary,1.0
13426,12410,6035,Primary,1.0
13427,12410,1785,Joint,0.5
13428,12411,6036,Primary,1.0
13429,12412,6036,Primary,1.0
13430,12413,6036,Primary,1.0
13431,12414,6037,Primary,1.0
13432,12414,4373,Joint,0.5
13433,12415,6037,Primary,1.0
13434,12416,6038,Primary,1.0
13435,12416,104,Joint,0.5
13436,12417,6038,Primary,1.0
13437,12418,6039,Primary,1.0
13438,12418,1233,Joint,0.5
13439,12419,6040,Primary,1.0
13440,12420,6040,Primary,1.0
13441,12421,6041,Primary,1.0
13442,12422,6042,Primary,1.0
13443,12423,6042,Primary,1.0
13444,12424,6042,Primary,1.0
13445,12425,6043,Primary,1.0
13446,12426,6043,Primary,1.0
13447,12427,6044,Primary,1.0
13448,12428,6044,Primary,1.0
13449,12429,6045,Primary,1.0
13450,12430,6046,Primary,1.0
13451,12431,6046,Primary,1.0
13452,12432,6046,Primary,1.0
13453,12433,6047,Primary,1.0
13454,12434,6047,Primary,1.0
13455,12435,6048,Primary,1.0
13456,12436,6049,Primary,1.0
13457,12437,6049,Primary,1.0
13458,12438,6049,Primary,1.0
13459,12439,6050,Primary,1.0
13460,12440,6050,Primary,1.0
13461,12441,6050,Primary,1.0
13462,12442,6050,Primary,1.0
13463,12443,6051,Primary,1.0
13464,12444,6051,Primary,1.0
13465,12445,6051,Primary,1.0
13466,12446,6051,Primary,1.0
13467,12447,6052,Primary,1.0
13468,12448,6052,Primary,1.0
13469,12449,6052,Primary,1.0
13470,12450,6053,Primary,1.0
13471,12451,6053,Primary,1.0
13472,12452,6053,Primary,1.0
13473,12453,6054,Primary,1.0
13474,12454,6054,Primary,1.0
13475,12455,6054,Primary,1.0
13476,12456,6055,Primary,1.0
13477,12457,6055,Primary,1.0
13478,12457,4143,Joint,0.5
13479,12458,6055,Primary,1.0
13480,12459,6056,Primary,1.0
13481,12460,6056,Primary,1.0
13482,12461,6057,Primary,1.0
13483,12462,6057,Primary,1.0
13484,12463,6057,Primary,1.0
13485,12464,6058,Primary,1.0
13486,12465,6058,Primary,1.0
13487,12466,6059,Primary,1.0
13488,12467,6059,Primary,1.0
13489,12468,6059,Primary,1.0
13490,12469,6060,Primary,1.0
13491,12470,6060,Primary,1.0
13492,12471,6060,Primary,1.0
13493,12472,6061,Primary,1.0
13494,12473,6061,Primary,1.0
13495,12474,6062,Primary,1.0
13496,12475,6063,Primary,1.0
13497,12476,6064,Primary,1.0
13498,12477,6065,Primary,1.0
13499,12478,6066,Primary,1.0
13500,12479,6066,Primary,1.0
13501,12480,6066,Primary,1.0
13502,12481,6067,Primary,1.0
13503,12482,6067,Primary,1.0
13504,12483,6068,Primary,1.0
13505,12484,6068,Primary,1.0
13506,12485,6068,Primary,1.0
13507,12486,6069,Primary,1.0
13508,12487,6069,Primary,1.0
13509,12488,6070,Primary,1.0
13510,12489,6071,Primary,1.0
13511,12490,6071,Primary,1.0
13512,12491,6072,Primary,1.0
13513,12492,6073,Primary,1.0
13514,12493,6074,Primary,1.0
13515,12494,6075,Primary,1.0
13516,12495,6076,Primary,1.0
13517,12496,6076,Primary,1.0
13518,12497,6076,Primary,1.0
13519,12498,6077,Primary,1.0
13520,12499,6077,Primary,1.0
13521,12500,6077,Primary,1.0
13522,12501,6078,Primary,1.0
13523,12502,6078,Primary,1.0
13524,12503,6079,Primary,1.0
13525,12504,6079,Primary,1.0
13526,12504,3624,Joint,0.5
13527,12505,6080,Primary,1.0
13528,12506,6080,Primary,1.0
13529,12507,6081,Primary,1.0
13530,12507,658,Joint,0.5
13531,12508,6081,Primary,1.0
13532,12508,464,Joint,0.5
13533,12509,6082,Primary,1.0
13534,12510,6083,Primary,1.0
13535,12511,6083,Primary,1.0
13536,12512,6083,Primary,1.0
13537,12513,6084,Primary,1.0
13538,12514,6085,Primary,1.0
13539,12515,6086,Primary,1.0
13540,12516,6087,Primary,1.0
13541,12517,6087,Primary,1.0
13542,12518,6088,Primary,1.0
13543,12519,6089,Primary,1.0
13544,12520,6090,Primary,1.0
13545,12521,6090,Primary,1.0
13546,12522,6091,Primary,1.0
13547,12523,6092,Primary,1.0
13548,12524,6092,Primary,1.0
13549,12525,6092,Primary,1.0
13550,12526,6093,Primary,1.0
13551,12527,6094,Primary,1.0
13552,12528,6094,Primary,1.0
13553,12529,6094,Primary,1.0
13554,12530,6095,Primary,1.0
13555,12531,6095,Primary,1.0
13556,12532,6096,Primary,1.0
13557,12533,6096,Primary,1.0
13558,12534,6097,Primary,1.0
13559,12535,6097,Primary,1.0
13560,12535,5887,Joint,0.5
13561,12536,6098,Primary,1.0
13562,12537,6098,Primary,1.0
13563,12538,6098,Primary,1.0
13564,12539,6098,Primary,1.0
13565,12540,6099,Primary,1.0
13566,12541,6100,Primary,1.0
13567,12542,6100,Primary,1.0
13568,12543,6101,Primary,1.0
13569,12544,6101,Primary,1.0
13570,12545,6101,Primary,1.0
13571,12546,6102,Primary,1.0
13572,12547,6102,Primary,1.0
13573,12548,6102,Primary,1.0
13574,12549,6103,Primary,1.0
13575,12550,6103,Primary,1.0
13576,12551,6103,Primary,1.0
13577,12552,6104,Primary,1.0
13578,12553,6104,Primary,1.0
13579,12554,6104,Primary,1.0
13580,12555,6104,Primary,1.0
13581,12556,6105,Primary,1.0
13582,12557,6105,Primary,1.0
13583,12558,6105,Primary,1.0
13584,12558,2898,Joint,0.5
13585,12559,6106,Primary,1.0
13586,12560,6106,Primary,1.0
13587,12561,6107,Primary,1.0
13588,12562,6108,Primary,1.0
13589,12563,6108,Primary,1.0
13590,12564,6109,Primary,1.0
13591,12565,6109,Primary,1.0
13592,12566,6110,Primary,1.0
13593,12567,6110,Primary,1.0
13594,12568,6111,Primary,1.0
13595,12569,6111,Primary,1.0
13596,12570,6112,Primary,1.0
13597,12571,6112,Primary,1.0
13598,12572,6113,Primary,1.0
13599,12572,1012,Joint,0.5
13600,12573,6114,Primary,1.0
13601,12573,6230,Joint,0.5
13602,12574,6114,Primary,1.0
13603,12575,6115,Primary,1.0
13604,12576,6116,Primary,1.0
13605,12577,6117,Primary,1.0
13606,12578,6117,Primary,1.0
13607,12579,6117,Primary,1.0
13608,12580,6117,Primary,1.0
13609,12581,6118,Primary,1.0
13610,12582,6119,Primary,1.0
13611,12583,6119,Primary,1.0
13612,12584,6120,Primary,1.0
13613,12584,5966,Joint,0.5
13614,12585,6121,Primary,1.0
13615,12586,6121,Primary,1.0
13616,12587,6121,Primary,1.0
13617,12588,6121,Primary,1.0
13618,12589,6122,Primary,1.0
13619,12590,6122,Primary,1.0
13620,12591,6123,Primary,1.0
13621,12592,6123,Primary,1.0
13622,12593,6123,Primary,1.0
13623,12594,6123,Primary,1.0
13624,12595,6124,Primary,1.0
13625,12596,6125,Primary,1.0
13626,12597,6125,Primary,1.0
13627,12598,6125,Primary,1.0
13628,12599,6125,Primary,1.0
13629,12600,6126,Primary,1.0
13630,12601,6126,Primary,1.0
13631,12602,6127,Primary,1.0
13632,12603,6127,Primary,1.0
13633,12604,6127,Primary,1.0
13634,12605,6128,Primary,1.0
13635,12605,3214,Joint,0.5
13636,12606,6128,Primary,1.0
13637,12607,6128,Primary,1.0
13638,12608,6128,Primary,1.0
13639,12609,6129,Primary,1.0
13640,12610,6130,Primary,1.0
13641,12611,6130,Primary,1.0
13642,12612,6130,Primary,1.0
13643,12613,6131,Primary,1.0
13644,12614,6131,Primary,1.0
13645,12615,6132,Primary,1.0
13646,12616,6133,Primary,1.0
13647,12617,6133,Primary,1.0
13648,12618,6133,Primary,1.0
13649,12619,6134,Primary,1.0
13650,12619,4978,Joint,0.5
13651,12620,6135,Primary,1.0
13652,12620,3889,Joint,0.5
13653,12621,6135,Primary,1.0
13654,12622,6135,Primary,1.0
13655,12623,6136,Primary,1.0
13656,12624,6137,Primary,1.0
13657,12625,6138,Primary,1.0
13658,12626,6139,Primary,1.0
13659,12627,6139,Primary,1.0
13660,12628,6139,Primary,1.0
13661,12629,6140,Primary,1.0
13662,12630,6141,Primary,1.0
13663,12630,6867,Joint,0.5
13664,12631,6141,Primary,1.0
13665,12632,6141,Primary,1.0
13666,12633,6142,Primary,1.0
13667,12634,6142,Primary,1.0
13668,12635,6142,Primary,1.0
13669,12636,6143,Primary,1.0
13670,12637,6143,Primary,1.0
13671,12638,6143,Primary,1.0
13672,12639,6144,Primary,1.0
13673,12639,3428,Joint,0.5
13674,12640,6144,Primary,1.0
13675,12641,6144,Primary,1.0
13676,12642,6145,Primary,1.0
13677,12643,6145,Primary,1.0
13678,12644,6146,Primary,1.0
13679,12645,6146,Primary,1.0
13680,12646,6147,Primary,1.0
13681,12647,6148,Primary,1.0
13682,12647,1795,Joint,0.5
13683,12648,6148,Primary,1.0
13684,12649,6149,Primary,1.0
13685,12650,6150,Primary,1.0
13686,12651,6150,Primary,1.0
13687,12652,6151,Primary,1.0
13688,12653,6151,Primary,1.0
13689,12653,1176,Joint,0.5
13690,12654,6151,Primary,1.0
13691,12655,6152,Primary,1.0
13692,12655,6904,Joint,0.5
13693,12656,6152,Primary,1.0
13694,12657,6152,Primary,1.0
13695,12658,6153,Primary,1.0
13696,12658,4680,Joint,0.5
13697,12659,6154,Primary,1.0
13698,12660,6155,Primary,1.0
13699,12661,6155,Primary,1.0
13700,12662,6155,Primary,1.0
13701,12662,4079,Joint,0.5
13702,12663,6155,Primary,1.0
13703,12664,6156,Primary,1.0
13704,12665,6156,Primary,1.0
13705,12666,6157,Primary,1.0
13706,12667,6157,Primary,1.0
13707,12668,6157,Primary,1.0
13708,12669,6158,Primary,1.0
13709,12670,6159,Primary,1.0
13710,12671,6160,Primary,1.0
13711,12672,6161,Primary,1.0
13712,12673,6162,Primary,1.0
13713,12674,6162,Primary,1.0
13714,12674,3992,Joint,0.5
13715,12675,6163,Primary,1.0
13716,12676,6163,Primary,1.0
13717,12677,6163,Primary,1.0
13718,12678,6163,Primary,1.0
13719,12679,6164,Primary,1.0
13720,12680,6165,Primary,1.0
13721,12680,3879,Joint,0.5
13722,12681,6165,Primary,1.0
13723,12682,6165,Primary,1.0
13724,12683,6165,Primary,1.0
13725,12684,6166,Primary,1.0
13726,12685,6166,Primary,1.0
13727,12686,6166,Primary,1.0
13728,12687,6166,Primary,1.0
13729,12688,6167,Primary,1.0
13730,12689,6168,Primary,1.0
13731,12690,6168,Primary,1.0
13732,12691,6168,Primary,1.0
13733,12692,6169,Primary,1.0
13734,12693,6169,Primary,1.0
13735,12694,6169,Primary,1.0
13736,12695,6170,Primary,1.0
13737,12696,6171,Primary,1.0
13738,12697,6171,Primary,1.0
13739,12698,6171,Primary,1.0
13740,12699,6172,Primary,1.0
13741,12700,6173,Primary,1.0
13742,12701,6173,Primary,1.0
13743,12702,6173,Primary,1.0
13744,12703,6174,Primary,1.0
13745,12704,6174,Primary,1.0
13746,12705,6175,Primary,1.0
13747,12706,6176,Primary,1.0
13748,12707,6176,Primary,1.0
13749,12707,1971,Joint,0.5
13750,12708,6177,Primary,1.0
13751,12709,6178,Primary,1.0
13752,12710,6178,Primary,1.0
13753,12711,6178,Primary,1.0
13754,12712,6179,Primary,1.0
13755,12713,6179,Primary,1.0
13756,12714,6180,Primary,1.0
13757,12715,6180,Primary,1.0
13758,12716,6181,Primary,1.0
13759,12717,6182,Primary,1.0
13760,12718,6182,Primary,1.0
13761,12719,6182,Primary,1.0
13762,12720,6183,Primary,1.0
13763,12721,6184,Primary,1.0
13764,12722,6184,Primary,1.0
13765,12723,6184,Primary,1.0
13766,12724,6184,Primary,1.0
13767,12725,6185,Primary,1.0
13768,12726,6186,Primary,1.0
13769,12726,2633,Joint,0.5
13770,12727,6186,Primary,1.0
13771,12728,6186,Primary,1.0
13772,12729,6187,Primary,1.0
13773,12730,6187,Primary,1.0
13774,12731,6188,Primary,1.0
13775,12732,6188,Primary,1.0
13776,12732,6992,Joint,0.5
13777,12733,6189,Primary,1.0
13778,12734,6189,Primary,1.0
13779,12735,6189,Primary,1.0
13780,12736,6190,Primary,1.0
13781,12737,6190,Primary,1.0
13782,12738,6191,Primary,1.0
13783,12739,6191,Primary,1.0
13784,12740,6192,Primary,1.0
13785,12740,4156,Joint,0.5
13786,12741,6192,Primary,1.0
13787,12742,6192,Primary,1.0
13788,12743,6193,Primary,1.0
13789,12744,6193,Primary,1.0
13790,12744,1324,Joint,0.5
13791,12745,6194,Primary,1.0
13792,12746,6194,Primary,1.0
13793,12747,6194,Primary,1.0
13794,12748,6195,Primary,1.0
13795,12749,6195,Primary,1.0
13796,12749,4995,Joint,0.5
13797,12750,6195,Primary,1.0
13798,12751,6196,Primary,1.0
13799,12752,6197,Primary,1.0
13800,12753,6197,Primary,1.0
13801,12754,6198,Primary,1.0
13802,12755,6199,Primary,1.0
13803,12756,6199,Primary,1.0
13804,12757,6199,Primary,1.0
13805,12758,6199,Primary,1.0
13806,12759,6200,Primary,1.0
13807,12760,6200,Primary,1.0
13808,12761,6201,Primary,1.0
13809,12762,6201,Primary,1.0
13810,12763,6202,Primary,1.0
13811,12764,6203,Primary,1.0
13812,12765,6203,Primary,1.0
13813,12766,6204,Primary,1.0
13814,12767,6205,Primary,1.0
13815,12768,6206,Primary,1.0
13816,12769,6207,Primary,1.0
13817,12770,6207,Primary,1.0
13818,12771,6208,Primary,1.0
13819,12772,6209,Primary,1.0
13820,12773,6209,Primary,1.0
13821,12774,6210,Primary,1.0
13822,12775,6210,Primary,1.0
13823,12776,6210,Primary,1.0
13824,12776,2196,Joint,0.5
13825,12777,6211,Primary,1.0
13826,12778,6211,Primary,1.0
13827,12779,6212,Primary,1.0
13828,12780,6213,Primary,1.0
13829,12781,6214,Primary,1.0
13830,12782,6214,Primary,1.0
13831,12783,6214,Primary,1.0
13832,12783,2587,Joint,0.5
13833,12784,6215,Primary,1.0
13834,12785,6216,Primary,1.0
13835,12786,6216,Primary,1.0
13836,12787,6217,Primary,1.0
13837,12788,6218,Primary,1.0
13838,12789,6218,Primary,1.0
13839,12790,6219,Primary,1.0
13840,12791,6219,Primary,1.0
13841,12792,6219,Primary,1.0
13842,12792,6759,Joint,0.5
13843,12793,6220,Primary,1.0
13844,12794,6220,Primary,1.0
13845,12795,6221,Primary,1.0
13846,12796,6221,Primary,1.0
13847,12797,6221,Primary,1.0
13848,12798,6222,Primary,1.0
13849,12799,6222,Primary,1.0
13850,12799,3928,Joint,0.5
13851,12800,6222,Primary,1.0
13852,12801,6222,Primary,1.0
13853,12802,6223,Primary,1.0
13854,12803,6224,Primary,1.0
13855,12804,6225,Primary,1.0
13856,12804,3377,Joint,0.5
13857,12805,6225,Primary,1.0
13858,12806,6225,Primary,1.0
13859,12807,6225,Primary,1.0
13860,12808,6226,Primary,1.0
13861,12808,2692,Joint,0.5
13862,12809,6226,Primary,1.0
13863,12810,6227,Primary,1.0
13864,12810,1990,Joint,0.5
13865,12811,6227,Primary,1.0
13866,12812,6227,Primary,1.0
13867,12813,6228,Primary,1.0
13868,12814,6228,Primary,1.0
13869,12815,6228,Primary,1.0
13870,12816,6229,Primary,1.0
13871,12817,6230,Primary,1.0
13872,12818,6231,Primary,1.0
13873,12819,6231,Primary,1.0
13874,12820,6231,Primary,1.0
13875,12821,6232,Primary,1.0
13876,12822,6233,Primary,1.0
13877,12823,6233,Primary,1.0
13878,12824,6234,Primary,1.0
13879,12825,6234,Primary,1.0
13880,12826,6234,Primary,1.0
13881,12827,6234,Primary,1.0
13882,12827,1191,Joint,0.5
13883,12828,6235,Primary,1.0
13884,12829,6235,Primary,1.0
13885,12830,6235,Primary,1.0
13886,12830,1981,Joint,0.5
13887,12831,6236,Primary,1.0
13888,12832,6237,Primary,1.0
13889,12833,6237,Primary,1.0
13890,12834,6237,Primary,1.0
13891,12835,6238,Primary,1.0
13892,12836,6238,Primary,1.0
13893,12837,6239,Primary,1.0
13894,12838,6239,Primary,1.0
13895,12839,6239,Primary,1.0
13896,12840,6240,Primary,1.0
13897,12840,1956,Joint,0.5
13898,12841,6241,Primary,1.0
13899,12842,6242,Primary,1.0
13900,12842,2194,Joint,0.5
13901,12843,6242,Primary,1.0
13902,12844,6243,Primary,1.0
13903,12845,6244,Primary,1.0
13904,12846,6245,Primary,1.0
13905,12847,6245,Primary,1.0
13906,12847,5255,Joint,0.5
13907,12848,6246,Primary,1.0
13908,12849,6246,Primary,1.0
13909,12850,6247,Primary,1.0
13910,12851,6248,Primary,1.0
13911,12852,6248,Primary,1.0
13912,12853,6249,Primary,1.0
13913,12854,6250,Primary,1.0
13914,12855,6251,Primary,1.0
13915,12855,2807,Joint,0.5
13916,12856,6252,Primary,1.0
13917,12857,6252,Primary,1.0
13918,12858,6253,Primary,1.0
13919,12859,6254,Primary,1.0
13920,12860,6254,Primary,1.0
13921,12861,6254,Primary,1.0
13922,12862,6255,Primary,1.0
13923,12863,6256,Primary,1.0
13924,12864,6256,Primary,1.0
13925,12865,6257,Primary,1.0
13926,12866,6258,Primary,1.0
13927,12867,6258,Primary,1.0
13928,12868,6258,Primary,1.0
13929,12869,6258,Primary,1.0
13930,12870,6259,Primary,1.0
13931,12870,4547,Joint,0.5
13932,12871,6260,Primary,1.0
13933,12872,6260,Primary,1.0
13934,12873,6261,Primary,1.0
13935,12874,6262,Primary,1.0
13936,12875,6262,Primary,1.0
13937,12875,133,Joint,0.5
13938,12876,6263,Primary,1.0
13939,12877,6264,Primary,1.0
13940,12878,6265,Primary,1.0
13941,12878,3142,Joint,0.5
13942,12879,6266,Primary,1.0
13943,12880,6266,Primary,1.0
13944,12880,767,Joint,0.5
13945,12881,6266,Primary,1.0
13946,12882,6267,Primary,1.0
13947,12883,6267,Primary,1.0
13948,12884,6267,Primary,1.0
13949,12885,6268,Primary,1.0
13950,12886,6269,Primary,1.0
13951,12887,6270,Primary,1.0
13952,12888,6270,Primary,1.0
13953,12889,6271,Primary,1.0
13954,12890,6271,Primary,1.0
13955,12891,6271,Primary,1.0
13956,12892,6272,Primary,1.0
13957,12893,6273,Primary,1.0
13958,12894,6273,Primary,1.0
13959,12894,6813,Joint,0.5
13960,12895,6274,Primary,1.0
13961,12896,6274,Primary,1.0
13962,12897,6275,Primary,1.0
13963,12898,6276,Primary,1.0
13964,12899,6277,Primary,1.0
13965,12900,6278,Primary,1.0
13966,12901,6278,Primary,1.0
13967,12902,6279,Primary,1.0
13968,12903,6280,Primary,1.0
13969,12904,6280,Primary,1.0
13970,12905,6281,Primary,1.0
13971,12906,6282,Primary,1.0
13972,12907,6282,Primary,1.0
13973,12908,6282,Primary,1.0
13974,12909,6283,Primary,1.0
13975,12910,6283,Primary,1.0
13976,12911,6283,Primary,1.0
13977,12912,6284,Primary,1.0
13978,12913,6285,Primary,1.0
13979,12914,6285,Primary,1.0
13980,12915,6286,Primary,1.0
13981,12916,6286,Primary,1.0
13982,12917,6286,Primary,1.0
13983,12918,6286,Primary,1.0
13984,12919,6287,Primary,1.0
13985,12919,6070,Joint,0.5
13986,12920,6287,Primary,1.0
13987,12920,4154,Joint,0.5
13988,12921,6288,Primary,1.0
13989,12922,6288,Primary,1.0
13990,12923,6289,Primary,1.0
13991,12924,6289,Primary,1.0
13992,12925,6290,Primary,1.0
13993,12925,4045,Joint,0.5
13994,12926,6290,Primary,1.0
13995,12927,6291,Primary,1.0
13996,12928,6292,Primary,1.0
13997,12929,6292,Primary,1.0
13998,12930,6293,Primary,1.0
13999,12931,6294,Primary,1.0
14000,12932,6294,Primary,1.0
14001,12933,6294,Primary,1.0
14002,12934,6294,Primary,1.0
14003,12935,6295,Primary,1.0
14004,12936,6295,Primary,1.0
14005,12936,6285,Joint,0.5
14006,12937,6295,Primary,1.0
14007,12937,4397,Joint,0.5
14008,12938,6296,Primary,1.0
14009,12939,6296,Primary,1.0
14010,12940,6297,Primary,1.0
14011,12941,6297,Primary,1.0
14012,12942,6298,Primary,1.0
14013,12943,6298,Primary,1.0
14014,12944,6298,Primary,1.0
14015,12945,6299,Primary,1.0
14016,12946,6299,Primary,1.0
14017,12947,6300,Primary,1.0
14018,12947,923,Joint,0.5
14019,12948,6301,Primary,1.0
14020,12949,6302,Primary,1.0
14021,12950,6302,Primary,1.0
14022,12951,6303,Primary,1.0
14023,12952,6304,Primary,1.0
14024,12953,6304,Primary,1.0
14025,12954,6304,Primary,1.0
14026,12955,6305,Primary,1.0
14027,12956,6306,Primary,1.0
14028,12957,6306,Primary,1.0
14029,12958,6306,Primary,1.0
14030,12959,6306,Primary,1.0
14031,12960,6307,Primary,1.0
14032,12961,6308,Primary,1.0
14033,12962,6308,Primary,1.0
14034,12963,6308,Primary,1.0
14035,12964,6309,Primary,1.0
14036,12965,6310,Primary,1.0
14037,12966,6310,Primary,1.0
14038,12967,6310,Primary,1.0
14039,12968,6310,Primary,1.0
14040,12969,6311,Primary,1.0
14041,12970,6312,Primary,1.0
14042,12971,6312,Primary,1.0
14043,12972,6312,Primary,1.0
14044,12973,6313,Primary,1.0
14045,12973,2603,Joint,0.5
14046,12974,6314,Primary,1.0
14047,12975,6314,Primary,1.0
14048,12976,6315,Primary,1.0
14049,12976,5157,Joint,0.5
14050,12977,6315,Primary,1.0
14051,12978,6316,Primary,1.0
14052,12979,6317,Primary,1.0
14053,12980,6317,Primary,1.0
14054,12981,6317,Primary,1.0
14055,12982,6318,Primary,1.0
14056,12983,6319,Primary,1.0
14057,12983,11,Joint,0.5
14058,12984,6319,Primary,1.0
14059,12985,6320,Primary,1.0
14060,12986,6321,Primary,1.0
14061,12987,6321,Primary,1.0
14062,12988,6322,Primary,1.0
14063,12989,6323,Primary,1.0
14064,12990,6323,Primary,1.0
14065,12991,6323,Primary,1.0
14066,12992,6324,Primary,1.0
14067,12993,6324,Primary,1.0
14068,12994,6325,Primary,1.0
14069,12995,6325,Primary,1.0
14070,12996,6326,Primary,1.0
14071,12997,6326,Primary,1.0
14072,12998,6327,Primary,1.0
14073,12998,3292,Joint,0.5
14074,12999,6328,Primary,1.0
14075,13000,6328,Primary,1.0
14076,13001,6329,Primary,1.0
14077,13002,6329,Primary,1.0
14078,13003,6329,Primary,1.0
14079,13004,6329,Primary,1.0
14080,13005,6330,Primary,1.0
14081,13006,6331,Primary,1.0
14082,13007,6332,Primary,1.0
14083,13007,5413,Joint,0.5
14084,13008,6333,Primary,1.0
14085,13009,6333,Primary,1.0
14086,13010,6334,Primary,1.0
14087,13011,6334,Primary,1.0
14088,13012,6335,Primary,1.0
14089,13013,6335,Primary,1.0
14090,13014,6336,Primary,1.0
14091,13015,6337,Primary,1.0
14092,13016,6337,Primary,1.0
14093,13017,6337,Primary,1.0
14094,13018,6338,Primary,1.0
14095,13019,6338,Primary,1.0
14096,13020,6338,Primary,1.0
14097,13021,6338,Primary,1.0
14098,13021,3852,Joint,0.5
14099,13022,6339,Primary,1.0
14100,13023,6340,Primary,1.0
14101,13024,6340,Primary,1.0
14102,13025,6340,Primary,1.0
14103,13026,6341,Primary,1.0
14104,13027,6341,Primary,1.0
14105,13028,6342,Primary,1.0
14106,13029,6342,Primary,1.0
14107,13030,6343,Primary,1.0
14108,13031,6343,Primary,1.0
14109,13032,6343,Primary,1.0
14110,13033,6344,Primary,1.0
14111,13033,1962,Joint,0.5
14112,13034,6345,Primary,1.0
14113,13035,6345,Primary,1.0
