loan_id,account_id,customer_id,institution_id,branch_id,product_id,origination_date,close_date,original_principal,annual_interest_rate,term_months,scheduled_monthly_payment,loan_status
988,8241,4029,1,7,10,2024-07-28,,25000.0,0.0644,300,167.82,Current
989,8243,4030,2,54,10,2025-04-11,,65000.0,0.0495,300,378.13,Current
990,8251,4034,3,121,10,2024-07-19,,550000.0,0.0559,300,3408.27,Current
991,8260,4039,4,146,12,2024-05-02,,550000.0,0.0929,60,11493.86,Delinquent 30
992,8267,4043,2,80,11,2024-01-01,,25000.0,0.0552,300,153.77,Current
993,8270,4044,1,42,12,2022-08-03,,35000.0,0.0967,60,738.04,Current
994,8273,4046,6,216,13,2025-09-28,,35000.0,0.0847,36,1104.33,Current
995,8276,4047,1,32,12,2025-03-30,,350000.0,0.1002,60,7439.19,Delinquent 30
996,8281,4050,1,5,13,2022-10-06,,350000.0,0.0938,60,7330.65,Current
997,8283,4051,4,164,10,2025-05-19,,35000.0,0.0504,300,205.45,Current
998,8289,4052,1,35,13,2023-06-29,,150000.0,0.0781,120,1805.18,Current
999,8301,4059,2,86,10,2022-05-09,2023-04-16,35000.0,0.053,300,210.8,Current
1000,8304,4060,1,19,11,2022-03-11,,350000.0,0.0721,300,2521.38,Current
1001,8312,4063,3,107,12,2020-12-14,,15000.0,0.0973,60,316.69,Current
1002,8316,4065,1,40,11,2020-09-19,,550000.0,0.0554,300,3389.72,Current
1003,8325,4068,1,11,13,2024-03-16,,150000.0,0.0952,36,4806.02,Current
1004,8333,4074,4,161,12,2020-08-28,,350000.0,0.1013,48,8898.0,Delinquent 30
1005,8341,4078,3,121,12,2025-05-28,,550000.0,0.0976,36,17683.94,Current
1006,8350,4081,2,57,12,2023-05-05,,350000.0,0.0861,48,8645.45,Current
1007,8353,4083,1,38,10,2025-06-19,,25000.0,0.0522,300,149.36,Delinquent 60
1008,8362,4086,3,130,10,2022-07-27,,350000.0,0.057,300,2190.74,Current
1009,8364,4087,3,114,10,2024-08-14,2024-11-17,15000.0,0.0494,300,87.19,Current
1010,8387,4099,4,166,13,2025-01-02,,25000.0,0.0923,60,521.74,Delinquent 30
1011,8388,4099,4,150,10,2023-10-13,,25000.0,0.0544,300,152.64,Current
1012,8389,4100,2,86,10,2024-07-14,,25000.0,0.0483,300,143.62,Delinquent 60
1013,8394,4102,3,108,11,2025-01-02,,35000.0,0.0601,300,225.8,Current
1014,8401,4106,5,206,12,2023-07-21,,150000.0,0.0993,84,2484.64,Current
1015,8422,4116,3,113,12,2023-07-29,2025-12-08,350000.0,0.1003,120,4631.17,Current
1016,8433,4123,5,173,10,2024-07-28,,25000.0,0.0564,300,155.62,Current
1017,8439,4126,2,78,12,2024-09-30,,350000.0,0.0941,84,5704.36,Current
1018,8447,4128,5,197,10,2024-03-11,,15000.0,0.0575,300,94.41,Current
1019,8449,4129,6,212,13,2021-07-12,,25000.0,0.083,120,307.31,Current
1020,8462,4135,3,111,10,2025-05-24,,35000.0,0.0401,300,184.99,Delinquent 90+
1021,8469,4137,1,6,10,2025-10-05,,350000.0,0.0534,300,2115.75,Current
1022,8473,4140,3,91,12,2024-04-03,,350000.0,0.0989,48,8858.69,Current
1023,8475,4141,4,156,13,2022-10-03,,350000.0,0.0916,60,7292.01,Charged Off
1024,8476,4141,2,73,12,2024-05-07,,35000.0,0.0876,48,866.93,Current
1025,8483,4145,3,105,11,2025-07-17,,25000.0,0.0647,300,168.35,Current
1026,8488,4148,2,48,10,2025-02-01,,25000.0,0.0583,300,158.54,Delinquent 60
1027,8491,4150,6,217,10,2025-02-16,,25000.0,0.0508,300,147.38,Current
1028,8494,4152,1,44,13,2025-07-31,,35000.0,0.0876,48,866.95,Current
1029,8497,4152,3,116,12,2025-07-31,,350000.0,0.0872,120,4380.01,Current
1030,8501,4154,2,75,10,2024-06-24,,150000.0,0.056,300,929.75,Current
1031,8519,4162,5,195,12,2022-04-23,,550000.0,0.1031,48,14032.56,Delinquent 90+
1032,8524,4164,6,214,12,2024-07-27,,35000.0,0.0933,84,568.99,Current
1033,8534,4169,2,63,13,2025-01-28,,35000.0,0.0794,120,423.55,Current
1034,8536,4170,2,52,11,2025-02-08,,15000.0,0.0691,300,105.15,Current
1035,8538,4170,5,181,12,2025-03-06,,350000.0,0.0973,84,5761.16,Current
1036,8544,4175,3,112,12,2022-11-09,2023-02-11,65000.0,0.0944,84,1060.33,Charged Off
1037,8550,4178,2,58,12,2024-09-15,,35000.0,0.0969,36,1124.19,Current
1038,8555,4180,3,113,12,2024-10-01,,35000.0,0.1008,48,889.08,Delinquent 60
1039,8570,4185,5,191,10,2025-05-23,,350000.0,0.0536,300,2120.59,Current
1040,8587,4192,2,81,13,2023-09-29,,65000.0,0.0846,60,1332.31,Current
1041,8609,4202,4,170,10,2022-03-11,,350000.0,0.0508,300,2063.02,Current
1042,8615,4205,4,143,11,2023-08-03,,150000.0,0.0601,300,966.92,Current
1043,8625,4210,3,126,13,2024-12-06,,15000.0,0.082,120,183.6,Delinquent 60
1044,8630,4212,1,24,10,2022-11-03,,350000.0,0.0438,300,1921.96,Delinquent 30
1045,8696,4251,2,90,12,2022-12-24,,35000.0,0.0895,48,870.21,Current
1046,8709,4259,3,106,11,2024-01-24,,550000.0,0.0586,300,3498.29,Delinquent 30
1047,8720,4264,4,134,12,2021-06-19,,550000.0,0.0943,48,13800.51,Current
1048,8733,4271,6,223,12,2025-01-17,,550000.0,0.1021,120,7333.75,Current
1049,8734,4272,5,205,12,2024-11-11,,350000.0,0.0968,36,11241.48,Current
1050,8744,4277,6,218,10,2023-12-28,,350000.0,0.0505,300,2055.8,Current
1051,8753,4282,2,52,12,2025-11-17,,350000.0,0.0854,120,4346.74,Current
1052,8755,4282,5,197,10,2023-12-16,,35000.0,0.0468,300,198.12,Current
1053,8764,4286,2,75,11,2025-08-03,,350000.0,0.0735,300,2553.22,Current
1054,8766,4287,2,87,11,2020-09-04,,25000.0,0.0665,300,171.1,Current
1055,8767,4288,5,198,12,2023-05-22,,25000.0,0.0963,36,802.39,Current
1056,8788,4298,1,41,12,2024-09-27,,65000.0,0.1097,84,1111.8,Current
1057,8796,4301,6,219,10,2024-03-02,,35000.0,0.0465,300,197.57,Current
1058,8801,4303,4,166,10,2025-08-27,,65000.0,0.0599,300,418.33,Current
1059,8812,4310,6,214,11,2024-12-18,,15000.0,0.0563,300,93.25,Delinquent 30
1060,8822,4315,1,1,13,2025-08-21,,350000.0,0.0833,60,7151.67,Current
1061,8848,4328,2,46,10,2023-03-04,,35000.0,0.0484,300,201.46,Current
1062,8851,4330,3,111,10,2025-10-16,,350000.0,0.057,300,2190.72,Delinquent 90+
1063,8861,4334,1,28,11,2024-06-09,,350000.0,0.0609,300,2274.2,Delinquent 30
1064,8878,4342,6,220,12,2023-03-09,,150000.0,0.0938,84,2442.11,Current
1065,8880,4343,5,199,12,2022-11-12,,65000.0,0.1019,60,1387.25,Current
1066,8910,4357,1,26,11,2021-03-22,,25000.0,0.0665,300,171.12,Delinquent 30
1067,8928,4366,4,160,11,2022-07-08,,350000.0,0.0563,300,2176.37,Current
1068,8930,4367,1,31,10,2020-07-20,,25000.0,0.0501,300,146.25,Current
1069,8940,4371,2,65,13,2025-02-17,,350000.0,0.0825,60,7138.08,Current
1070,8945,4375,1,38,10,2025-01-12,,550000.0,0.0535,300,3329.1,Current
1071,8951,4377,2,75,12,2025-08-04,,550000.0,0.1012,36,17777.07,Current
1072,8958,4379,1,44,12,2024-07-11,,550000.0,0.0883,36,17446.3,Current
1073,8962,4383,3,107,11,2025-05-03,,35000.0,0.0581,300,221.55,Delinquent 30
1074,8970,4385,4,155,12,2021-11-20,,35000.0,0.0936,60,732.64,Delinquent 30
1075,8982,4391,5,204,12,2025-08-16,,25000.0,0.1006,84,415.85,Current
1076,8997,4398,5,188,13,2021-09-16,,350000.0,0.0801,60,7098.98,Current
1077,9013,4407,4,168,12,2024-05-29,,65000.0,0.1045,48,1662.65,Delinquent 30
1078,9019,4410,5,185,12,2025-07-28,,25000.0,0.1024,120,333.7,Current
1079,9036,4417,2,67,11,2025-11-01,,550000.0,0.0578,300,3471.08,Delinquent 90+
1080,9052,4424,3,108,12,2023-07-13,,150000.0,0.0889,120,1891.22,Current
1081,9068,4431,5,200,10,2020-11-25,,150000.0,0.0434,300,819.83,Current
1082,9080,4434,1,31,13,2023-04-27,,65000.0,0.0955,120,842.93,Current
1083,9083,4436,5,183,10,2025-05-25,,150000.0,0.0437,300,822.91,Current
1084,9086,4438,5,199,12,2023-03-17,2025-08-02,350000.0,0.1029,84,5862.98,Delinquent 90+
1085,9087,4438,5,174,11,2025-08-07,,550000.0,0.0647,300,3701.86,Current
1086,9089,4439,4,144,11,2023-04-08,,150000.0,0.056,300,930.06,Current
1087,9097,4442,4,156,12,2021-02-21,,35000.0,0.1084,84,596.3,Current
1088,9101,4443,2,65,11,2023-10-26,,350000.0,0.0627,300,2313.29,Current
1089,9107,4445,1,26,10,2025-08-20,,35000.0,0.0561,300,217.29,Current
1090,9127,4454,2,76,10,2025-10-03,,25000.0,0.0475,300,142.46,Current
1091,9145,4465,1,29,11,2022-12-11,,15000.0,0.0625,300,98.96,Current
1092,9174,4479,5,183,13,2021-01-07,,35000.0,0.0947,36,1120.63,Current
1093,9206,4497,6,218,13,2025-03-03,,35000.0,0.0841,120,432.26,Delinquent 30
1094,9209,4498,4,169,12,2024-08-18,,25000.0,0.0826,36,786.4,Current
1095,9220,4503,3,100,10,2024-12-26,,25000.0,0.0399,300,131.88,Delinquent 30
1096,9227,4506,2,50,10,2025-08-22,,15000.0,0.0445,300,82.94,Current
1097,9232,4508,3,112,10,2024-09-03,,65000.0,0.0416,300,348.82,Current
1098,9238,4512,2,66,11,2022-07-25,,150000.0,0.0574,300,942.82,Current
1099,9240,4512,4,170,10,2025-10-23,,25000.0,0.0561,300,155.1,Current
1100,9241,4512,4,135,12,2023-08-28,,25000.0,0.0957,60,525.9,Current
1101,9247,4515,5,175,10,2022-04-07,,25000.0,0.052,300,149.09,Current
1102,9255,4520,2,81,11,2021-10-08,,15000.0,0.0641,300,100.46,Delinquent 60
1103,9268,4525,5,207,12,2025-09-15,2025-12-25,550000.0,0.1056,120,7440.44,Current
1104,9269,4525,1,3,10,2025-09-15,,350000.0,0.0497,300,2039.34,Delinquent 60
1105,9274,4527,3,114,10,2025-08-06,,150000.0,0.0488,300,866.77,Delinquent 30
1106,9277,4528,1,44,12,2025-04-22,,350000.0,0.1028,120,4680.43,Current
1107,9279,4529,3,126,10,2022-12-10,,150000.0,0.0604,300,970.12,Current
1108,9284,4531,3,95,12,2024-11-26,,550000.0,0.0983,36,17703.8,Current
1109,9290,4533,4,151,12,2023-11-19,,15000.0,0.0953,48,377.06,Current
1110,9312,4546,1,23,11,2023-12-23,,350000.0,0.0681,300,2431.63,Current
1111,9322,4550,6,225,12,2022-09-18,,150000.0,0.0978,84,2473.25,Current
1112,9330,4554,2,75,13,2021-03-30,,65000.0,0.0812,84,1016.85,Current
1113,9334,4557,2,79,12,2024-07-19,,25000.0,0.099,120,329.0,Current
1114,9343,4560,2,58,10,2025-11-06,,350000.0,0.0624,300,2305.76,Delinquent 60
1115,9344,4560,5,178,12,2024-11-18,,150000.0,0.1004,48,3807.23,Current
1116,9350,4564,3,117,11,2025-09-19,,15000.0,0.0691,300,105.14,Current
1117,9353,4565,3,91,12,2024-02-25,,15000.0,0.0976,84,247.14,Current
1118,9363,4568,5,173,13,2024-11-26,,35000.0,0.0842,84,552.8,Current
1119,9366,4569,3,96,12,2022-12-12,,25000.0,0.1006,120,331.23,Current
1120,9371,4571,2,58,10,2022-01-11,,35000.0,0.0436,300,191.72,Delinquent 60
1121,9390,4582,1,2,12,2022-11-04,,15000.0,0.1008,48,381.01,Current
1122,9395,4585,4,138,12,2025-11-09,,25000.0,0.093,48,625.67,Current
1123,9400,4587,3,93,13,2021-03-22,,35000.0,0.0881,60,723.34,Current
1124,9405,4589,3,106,12,2024-06-11,,350000.0,0.1001,36,11294.73,Current
1125,9411,4591,2,46,12,2025-03-17,,350000.0,0.0966,36,11238.09,Current
1126,9414,4593,5,181,10,2021-12-04,,150000.0,0.0589,300,956.38,Current
1127,9422,4598,4,150,11,2021-12-28,,350000.0,0.0541,300,2131.43,Current
1128,9458,4614,5,195,10,2024-11-05,,25000.0,0.0473,300,142.27,Delinquent 90+
1129,9468,4618,2,69,10,2025-06-08,,35000.0,0.0562,300,217.42,Current
1130,9477,4626,5,200,10,2023-10-08,,15000.0,0.0459,300,84.15,Current
1131,9481,4628,4,154,12,2025-06-11,,150000.0,0.0947,36,4803.11,Current
1132,9486,4630,4,138,13,2025-10-31,,35000.0,0.0789,48,852.57,Current
1133,9492,4632,5,206,10,2022-02-21,,550000.0,0.0541,300,3348.7,Current
1134,9497,4635,3,108,13,2023-07-25,,350000.0,0.081,84,5472.69,Delinquent 30
1135,9503,4638,2,64,10,2024-09-24,,15000.0,0.0544,300,91.55,Current
1136,9512,4642,3,92,11,2022-11-04,,65000.0,0.0735,300,474.08,Current
1137,9524,4649,3,120,10,2022-09-05,,350000.0,0.056,300,2170.28,Current
1138,9528,4653,6,209,11,2022-06-15,,25000.0,0.0558,300,154.75,Delinquent 30
1139,9532,4654,5,186,12,2025-01-19,,350000.0,0.1109,36,11473.89,Current
1140,9542,4658,1,28,13,2022-08-17,2023-02-27,350000.0,0.0917,48,8738.73,Paid Off
1141,9547,4660,4,143,13,2024-01-03,,35000.0,0.085,36,1104.82,Current
1142,9555,4663,6,222,12,2025-06-27,,350000.0,0.0981,84,5776.64,Current
1143,9557,4664,1,4,10,2024-09-22,,350000.0,0.0525,300,2097.23,Current
1144,9568,4669,2,60,11,2024-08-10,,35000.0,0.0575,300,220.25,Current
1145,9572,4671,1,45,10,2022-09-21,,25000.0,0.0529,300,150.48,Current
1146,9577,4673,6,220,10,2022-09-29,,350000.0,0.0524,300,2094.87,Current
1147,9580,4674,1,41,11,2024-12-09,,550000.0,0.0608,300,3570.44,Charged Off
1148,9589,4678,4,169,12,2024-01-14,,550000.0,0.1014,120,7312.43,Current
1149,9595,4681,2,57,13,2020-12-04,,550000.0,0.0832,48,13509.95,Delinquent 90+
1150,9598,4684,5,203,13,2023-03-10,,35000.0,0.0749,60,701.1,Current
1151,9628,4700,3,111,12,2023-10-07,,65000.0,0.0997,120,858.06,Current
1152,9642,4708,1,16,13,2023-03-28,,350000.0,0.0915,48,8734.33,Current
1153,9670,4722,1,44,12,2024-06-11,,35000.0,0.1,48,887.75,Current
1154,9680,4726,6,223,10,2022-08-28,,65000.0,0.0552,300,400.12,Delinquent 30
1155,9691,4731,3,127,12,2025-11-23,,350000.0,0.0888,48,8690.05,Current
1156,9699,4733,1,5,12,2020-10-17,,15000.0,0.1086,120,205.41,Delinquent 30
1157,9702,4734,6,216,11,2022-07-30,,350000.0,0.0531,300,2108.99,Current
1158,9714,4740,4,157,13,2023-04-06,,25000.0,0.0837,48,614.73,Current
1159,9718,4742,6,226,12,2025-01-31,,350000.0,0.1048,120,4718.09,Current
1160,9723,4743,3,103,10,2021-09-27,,550000.0,0.0523,300,3288.56,Current
1161,9731,4746,5,179,12,2025-10-14,,65000.0,0.0966,48,1638.1,Paid Off
1162,9732,4746,5,194,13,2025-10-14,,15000.0,0.0889,36,476.22,Current
1163,9737,4748,1,19,12,2023-11-17,,65000.0,0.1017,48,1653.99,Current
1164,9746,4752,3,108,12,2024-04-24,,35000.0,0.0951,120,453.08,Current
1165,9750,4754,3,101,13,2022-09-25,,350000.0,0.0878,60,7227.99,Paid Off
1166,9759,4759,5,204,11,2023-07-01,,65000.0,0.0613,300,424.1,Current
1167,9777,4767,1,20,12,2022-10-05,,550000.0,0.0888,36,17458.04,Current
1168,9781,4769,2,67,10,2025-05-15,,15000.0,0.0556,300,92.66,Current
1169,9792,4774,1,29,11,2020-04-09,,35000.0,0.0502,300,205.02,Current
1170,9793,4774,4,160,10,2021-01-26,,350000.0,0.0492,300,2029.7,Current
1171,9803,4779,4,132,10,2024-05-22,,65000.0,0.0483,300,373.47,Current
1172,9806,4780,1,36,12,2021-09-21,,25000.0,0.0979,84,412.38,Current
1173,9811,4782,3,124,12,2024-09-09,,550000.0,0.1069,60,11873.07,Current
1174,9819,4786,2,86,12,2023-09-30,,25000.0,0.0933,36,798.8,Paid Off
1175,9820,4786,2,64,11,2025-05-17,,65000.0,0.0607,300,421.76,Paid Off
1176,9837,4794,1,18,13,2023-04-11,2024-08-18,15000.0,0.0804,60,304.44,Current
1177,9842,4797,1,11,11,2025-03-12,,65000.0,0.0521,300,387.86,Current
1178,9843,4798,4,166,10,2023-09-24,,15000.0,0.0493,300,87.06,Current
1179,9849,4801,3,120,12,2025-01-02,,550000.0,0.0976,48,13887.03,Delinquent 60
1180,9855,4804,1,14,12,2021-07-22,,35000.0,0.0964,60,737.48,Current
1181,9867,4809,5,205,13,2021-11-30,,350000.0,0.0907,36,11141.13,Current
1182,9874,4812,5,207,10,2022-11-11,,350000.0,0.0516,300,2079.33,Current
1183,9886,4818,4,134,12,2021-08-29,,150000.0,0.0981,36,4826.43,Current
1184,9893,4821,4,141,13,2025-09-13,,350000.0,0.0881,84,5597.55,Current
1185,9904,4826,1,15,10,2023-11-06,,150000.0,0.0476,300,855.76,Delinquent 60
1186,9907,4827,6,221,12,2020-06-05,,150000.0,0.1015,84,2501.98,Current
1187,9910,4828,2,72,12,2025-05-27,,35000.0,0.0982,60,740.53,Current
1188,9932,4839,3,125,12,2023-06-06,,25000.0,0.0936,48,626.37,Current
1189,9933,4840,5,184,12,2023-08-10,,65000.0,0.0884,60,1344.34,Current
1190,9938,4842,2,72,12,2025-05-17,,25000.0,0.0869,84,398.33,Current
1191,9948,4846,4,164,10,2022-01-16,2023-02-28,350000.0,0.0525,300,2097.18,Current
1192,9949,4846,1,5,11,2022-01-16,,350000.0,0.0577,300,2205.34,Current
1193,9964,4853,1,6,13,2024-08-22,,15000.0,0.0882,84,240.0,Current
1194,9967,4855,4,137,12,2024-12-22,,25000.0,0.0941,48,626.98,Current
1195,9994,4869,1,15,12,2021-06-13,,35000.0,0.0995,84,580.08,Delinquent 30
1196,10027,4888,1,12,11,2021-09-19,,150000.0,0.0469,300,850.2,Current
1197,10053,4903,5,204,13,2025-03-28,,350000.0,0.0819,60,7128.66,Delinquent 60
1198,10058,4907,1,18,12,2023-02-03,,150000.0,0.095,48,3768.35,Paid Off
1199,10064,4910,2,56,10,2022-08-23,,25000.0,0.0578,300,157.8,Current
1200,10069,4912,4,134,11,2024-12-08,,350000.0,0.0613,300,2282.72,Current
1201,10074,4914,1,36,13,2024-11-08,,150000.0,0.0891,48,3726.07,Current
1202,10077,4915,2,68,12,2025-05-31,,15000.0,0.0943,60,314.52,Current
1203,10079,4915,4,135,10,2025-05-31,,25000.0,0.0447,300,138.58,Paid Off
1204,10085,4917,2,51,12,2023-05-17,,550000.0,0.0861,60,11312.84,Current
1205,10093,4921,2,68,11,2025-06-09,,25000.0,0.053,300,150.56,Current
1206,10096,4922,1,34,11,2025-01-15,,35000.0,0.0517,300,208.12,Current
1207,10121,4934,6,216,12,2025-09-03,,150000.0,0.0946,48,3765.53,Current
1208,10126,4936,3,98,12,2021-10-11,,35000.0,0.0933,60,732.14,Current
1209,10141,4943,3,127,10,2025-05-30,,35000.0,0.05,300,204.68,Current
1210,10146,4945,1,18,12,2022-04-26,,150000.0,0.097,36,4819.19,Current
1211,10149,4948,5,188,11,2023-07-02,,35000.0,0.0593,300,224.08,Current
1212,10155,4950,1,29,11,2022-12-22,,15000.0,0.0608,300,97.39,Current
1213,10159,4951,6,216,10,2024-03-30,,25000.0,0.0558,300,154.76,Paid Off
1214,10167,4955,5,198,10,2025-01-12,,65000.0,0.0496,300,378.41,Delinquent 30
1215,10168,4956,4,162,13,2021-06-07,,550000.0,0.0867,84,8757.26,Current
1216,10175,4959,5,175,12,2023-10-28,,25000.0,0.0909,120,317.86,Current
1217,10180,4963,6,222,12,2020-05-09,,550000.0,0.1085,84,9372.9,Current
1218,10199,4971,4,132,10,2023-04-27,,15000.0,0.0572,300,94.11,Paid Off
1219,10221,4983,5,202,13,2022-11-24,,350000.0,0.0806,84,5465.03,Current
1220,10228,4987,2,67,13,2023-08-23,,350000.0,0.0794,48,8535.02,Current
1221,10235,4991,2,70,12,2021-08-22,,550000.0,0.0923,48,13746.72,Current
1222,10269,5006,1,1,12,2024-08-25,,15000.0,0.0966,60,316.21,Current
1223,10294,5020,6,217,13,2024-05-13,,550000.0,0.086,60,11310.32,Delinquent 30
1224,10305,5024,1,19,13,2024-05-23,,65000.0,0.0738,36,2018.24,Current
1225,10307,5026,5,177,10,2025-03-03,,15000.0,0.0536,300,90.9,Current
1226,10321,5033,2,72,12,2024-09-16,,150000.0,0.1035,48,3829.43,Paid Off
1227,10326,5035,5,189,12,2025-07-12,,350000.0,0.0977,48,8839.05,Current
1228,10329,5037,5,188,10,2024-04-04,,350000.0,0.0565,300,2180.5,Delinquent 90+
1229,10334,5039,1,31,12,2025-01-27,,350000.0,0.1018,120,4661.07,Current
1230,10341,5043,3,98,11,2022-01-03,,25000.0,0.072,300,179.88,Current
1231,10355,5050,4,168,12,2025-06-19,,350000.0,0.0968,60,7381.81,Current
1232,10362,5054,4,158,12,2024-04-01,,15000.0,0.0972,84,246.84,Current
1233,10363,5055,3,100,12,2024-06-04,,350000.0,0.0915,36,11154.73,Paid Off
1234,10365,5055,1,42,10,2024-06-04,,15000.0,0.0474,300,85.45,Delinquent 30
1235,10382,5062,2,82,10,2020-10-15,,15000.0,0.0407,300,79.73,Current
1236,10387,5064,1,43,12,2024-07-06,,15000.0,0.0937,84,244.14,Current
1237,10402,5071,5,207,12,2021-04-29,,150000.0,0.0924,120,1919.61,Current
1238,10405,5072,2,67,10,2021-12-16,,150000.0,0.043,300,816.9,Current
1239,10406,5073,5,180,10,2024-06-07,,550000.0,0.0534,300,3324.15,Current
1240,10413,5076,5,173,12,2022-11-06,,550000.0,0.1054,120,7433.69,Current
1241,10423,5080,1,15,12,2025-10-13,,350000.0,0.1071,60,7559.03,Current
1242,10457,5095,5,198,13,2021-05-28,,350000.0,0.0847,48,8622.01,Current
1243,10460,5096,5,194,12,2025-05-25,,550000.0,0.1013,84,9167.46,Current
1244,10471,5099,5,200,12,2023-09-15,,35000.0,0.1004,120,463.22,Current
1245,10474,5101,1,8,13,2024-04-20,,25000.0,0.0827,48,613.45,Current
1246,10477,5103,4,144,10,2023-11-26,,35000.0,0.0568,300,218.68,Paid Off
1247,10478,5103,2,90,11,2023-04-05,,350000.0,0.0619,300,2295.48,Current
1248,10489,5109,6,226,13,2025-06-30,,35000.0,0.0797,84,545.02,Current
1249,10490,5109,5,203,11,2023-07-06,,150000.0,0.0596,300,963.18,Current
1250,10520,5124,3,108,13,2022-08-19,2023-07-20,65000.0,0.0833,84,1023.73,Current
1251,10527,5128,6,225,12,2022-03-17,,35000.0,0.1047,84,589.55,Current
1252,10543,5135,3,114,12,2025-07-07,,25000.0,0.0976,36,803.85,Current
1253,10545,5137,2,79,10,2025-03-29,,350000.0,0.0458,300,1961.58,Current
1254,10556,5143,1,39,11,2024-09-27,,350000.0,0.0698,300,2469.84,Current
1255,10577,5151,6,213,12,2025-06-08,,150000.0,0.0988,84,2480.94,Current
1256,10580,5152,5,183,12,2023-12-30,,25000.0,0.0935,84,406.65,Current
1257,10604,5164,1,1,12,2025-10-03,,25000.0,0.1033,60,535.3,Current
1258,10617,5169,6,221,13,2024-03-02,,65000.0,0.0872,48,1609.0,Current
1259,10623,5172,5,182,11,2021-11-27,,150000.0,0.0618,300,983.08,Current
1260,10655,5190,2,88,11,2024-02-18,,65000.0,0.0645,300,436.83,Current
1261,10656,5191,6,218,10,2024-09-20,,150000.0,0.0499,300,876.12,Current
1262,10662,5193,1,37,11,2024-06-04,,65000.0,0.0645,300,436.85,Delinquent 60
1263,10674,5198,4,157,13,2022-12-09,,15000.0,0.0825,36,471.81,Current
1264,10683,5204,5,191,10,2021-05-11,,25000.0,0.0463,300,140.8,Delinquent 90+
1265,10695,5210,2,89,12,2021-06-27,,550000.0,0.0948,48,13812.96,Current
1266,10702,5212,2,89,13,2022-04-15,,350000.0,0.0868,48,8656.19,Current
1267,10717,5220,5,199,12,2024-04-28,,550000.0,0.1042,120,7397.74,Delinquent 60
1268,10724,5224,1,1,10,2022-02-15,,350000.0,0.0531,300,2109.13,Charged Off
1269,10729,5226,3,98,10,2025-06-03,,25000.0,0.0505,300,146.91,Current
1270,10739,5229,1,3,13,2025-03-12,,15000.0,0.0865,84,238.65,Current
1271,10746,5234,5,176,13,2025-07-04,,35000.0,0.0991,48,886.15,Current
1272,10752,5238,4,133,12,2025-08-28,,25000.0,0.0966,60,526.97,Current
1273,10754,5240,1,9,13,2023-06-27,,150000.0,0.0773,84,2318.04,Current
1274,10760,5242,3,95,13,2023-02-27,,350000.0,0.0817,120,4277.29,Current
1275,10775,5249,3,102,10,2024-01-02,,25000.0,0.0546,300,153.0,Current
1276,10777,5250,2,63,13,2021-12-07,,65000.0,0.0844,36,2050.2,Current
1277,10786,5254,2,87,12,2022-09-02,,150000.0,0.0999,48,3803.4,Current
1278,10787,5255,1,29,12,2024-04-05,,350000.0,0.095,120,4529.34,Current
1279,10791,5257,4,155,13,2024-01-04,,350000.0,0.0877,60,7226.77,Current
1280,10813,5267,4,135,12,2025-07-17,,35000.0,0.0896,84,562.39,Current
1281,10824,5272,6,217,12,2024-03-24,,350000.0,0.0883,84,5600.6,Current
1282,10831,5276,5,178,12,2024-09-27,,65000.0,0.101,48,1651.58,Paid Off
1283,10838,5279,2,84,11,2025-01-31,,15000.0,0.0669,300,103.08,Delinquent 30
1284,10845,5283,2,52,11,2021-11-27,,150000.0,0.059,300,957.59,Current
1285,10856,5288,2,50,12,2020-10-07,,15000.0,0.1001,120,198.28,Current
1286,10878,5298,3,97,12,2024-06-22,,15000.0,0.103,36,486.09,Current
1287,10886,5302,4,162,13,2022-06-04,,25000.0,0.0879,84,399.52,Current
1288,10898,5308,1,16,10,2021-01-30,,550000.0,0.0417,300,2953.96,Current
1289,10900,5310,6,223,12,2025-12-11,,350000.0,0.1011,84,5831.2,Delinquent 60
1290,10903,5312,2,88,13,2025-11-27,,65000.0,0.0911,48,1620.88,Current
1291,10932,5325,3,115,12,2023-12-03,,35000.0,0.0938,48,877.35,Current
1292,10938,5329,4,158,13,2022-04-13,,350000.0,0.0965,60,7376.34,Paid Off
1293,10940,5330,1,3,12,2022-12-26,,350000.0,0.11,60,7610.54,Current
1294,10943,5331,1,13,12,2025-03-14,,15000.0,0.0932,84,243.81,Paid Off
1295,10961,5340,1,3,12,2025-10-26,,350000.0,0.0974,36,11250.28,Current
1296,10972,5346,5,189,12,2023-10-31,,350000.0,0.1059,84,5918.13,Current
1297,11001,5361,3,92,10,2024-07-25,,35000.0,0.0501,300,204.87,Delinquent 30
1298,11015,5366,4,149,13,2020-06-03,,65000.0,0.0991,60,1378.25,Current
1299,11019,5367,4,158,10,2023-12-25,,25000.0,0.0585,300,158.78,Current
1300,11022,5369,3,94,11,2025-02-04,,65000.0,0.0641,300,435.1,Current
1301,11027,5371,2,51,13,2024-07-19,,350000.0,0.0852,60,7184.13,Current
1302,11035,5374,2,82,12,2024-11-12,,350000.0,0.1054,84,5907.84,Current
1303,11040,5378,5,206,13,2022-06-08,,550000.0,0.0992,48,13929.56,Current
1304,11045,5379,4,168,12,2023-02-10,,65000.0,0.1035,120,871.63,Current
1305,11055,5384,5,203,12,2021-10-03,,150000.0,0.0893,48,3727.83,Delinquent 90+
1306,11058,5386,2,51,13,2023-02-11,,65000.0,0.083,60,1327.22,Current
