statement_id,account_id,customer_id,institution_id,branch_id,date_key,statement_date,credit_limit,statement_balance,purchase_amount,payment_amount,interest_charged,fee_charged,minimum_payment_due,days_past_due,utilization_rate
39733,12935,6295,2,88,20250331,2025-03-31,2000.0,2100.0,978.65,552.92,36.73,39,63.0,0,1.05
39734,12935,6295,2,88,20250430,2025-04-30,2000.0,2100.0,404.6,378.23,36.73,0,63.0,0,1.05
39735,12935,6295,2,88,20250531,2025-05-31,2000.0,2100.0,123.35,114.0,36.73,0,63.0,0,1.05
39736,12935,6295,2,88,20250630,2025-06-30,2000.0,2100.0,657.75,690.54,36.73,39,63.0,0,1.05
39737,12935,6295,2,88,20250731,2025-07-31,2000.0,2100.0,251.73,177.25,36.73,0,63.0,0,1.05
39738,12935,6295,2,88,20250831,2025-08-31,2000.0,2100.0,1096.44,535.05,36.73,0,63.0,0,1.05
39739,12935,6295,2,88,20250930,2025-09-30,2000.0,2100.0,342.84,201.42,36.73,29,63.0,0,1.05
39740,12935,6295,2,88,20251031,2025-10-31,2000.0,2100.0,197.87,114.39,36.73,0,63.0,0,1.05
39741,12935,6295,2,88,20251130,2025-11-30,2000.0,2100.0,275.39,267.24,36.73,0,63.0,0,1.05
39742,12935,6295,2,88,20251231,2025-12-31,2000.0,2100.0,431.34,446.9,36.73,0,63.0,15,1.05
39743,12944,6298,2,78,20240131,2024-01-31,15000.0,4807.32,1023.32,847.37,79.62,0,144.22,0,0.3205
39744,12944,6298,2,78,20240229,2024-02-29,15000.0,5113.02,418.94,236.32,84.09,39,153.39,0,0.3409
39745,12944,6298,2,78,20240331,2024-03-31,15000.0,5200.99,272.48,273.95,89.44,0,156.03,0,0.3467
39746,12944,6298,2,78,20240430,2024-04-30,15000.0,5439.52,201.82,93.27,90.97,39,163.19,0,0.3626
39747,12944,6298,2,78,20240531,2024-05-31,15000.0,5552.95,400.28,381.99,95.15,0,166.59,0,0.3702
39748,12944,6298,2,78,20240630,2024-06-30,15000.0,5671.15,226.48,205.42,97.13,0,170.13,0,0.3781
39749,12944,6298,2,78,20240731,2024-07-31,15000.0,6005.27,390.86,194.93,99.2,39,180.16,0,0.4004
39750,12944,6298,2,78,20240831,2024-08-31,15000.0,6153.54,75.53,71.3,105.04,39,184.61,0,0.4102
39751,12944,6298,2,78,20240930,2024-09-30,15000.0,6353.02,214.45,151.6,107.64,29,190.59,0,0.4235
39752,12944,6298,2,78,20241031,2024-10-31,15000.0,6453.91,487.32,497.56,111.12,0,193.62,0,0.4303
39753,12944,6298,2,78,20241130,2024-11-30,15000.0,6610.89,478.4,434.31,112.89,0,198.33,0,0.4407
39754,12944,6298,2,78,20241231,2024-12-31,15000.0,6744.48,426.1,447.15,115.64,39,202.33,0,0.4496
39755,12944,6298,2,78,20250131,2025-01-31,15000.0,6820.29,455.15,497.32,117.97,0,204.61,0,0.4547
39756,12944,6298,2,78,20250228,2025-02-28,15000.0,7207.51,1008.23,740.3,119.3,0,216.23,0,0.4805
39757,12944,6298,2,78,20250331,2025-03-31,15000.0,7335.07,537.74,575.25,126.07,39,220.05,0,0.489
39758,12944,6298,2,78,20250430,2025-04-30,15000.0,7484.0,159.0,167.38,128.3,29,224.52,0,0.4989
39759,12944,6298,2,78,20250531,2025-05-31,15000.0,7664.01,142.29,93.18,130.91,0,229.92,15,0.5109
39760,12944,6298,2,78,20250630,2025-06-30,15000.0,7935.6,778.85,670.32,134.06,29,238.07,0,0.529
39761,12944,6298,2,78,20250731,2025-07-31,15000.0,8430.07,927.44,571.78,138.81,0,252.9,30,0.562
39762,12944,6298,2,78,20250831,2025-08-31,15000.0,9147.43,6694.07,6163.17,147.46,39,274.42,0,0.6098
39763,12944,6298,2,78,20250930,2025-09-30,15000.0,9533.76,484.03,257.71,160.0,0,286.01,0,0.6356
39764,12944,6298,2,78,20251031,2025-10-31,15000.0,9729.43,129.45,100.54,166.76,0,291.88,0,0.6486
39765,12944,6298,2,78,20251130,2025-11-30,15000.0,10004.2,235.25,159.67,170.18,29,300.13,0,0.6669
39766,12944,6298,2,78,20251231,2025-12-31,15000.0,10144.76,492.41,526.83,174.99,0,304.34,0,0.6763
39767,12945,6299,3,110,20230131,2023-01-31,3000.0,272.53,109.82,114.69,4.1,39,10.0,0,0.0908
39768,12945,6299,3,110,20230228,2023-02-28,3000.0,458.46,364.1,182.94,4.77,0,13.75,0,0.1528
39769,12945,6299,3,110,20230331,2023-03-31,3000.0,810.83,740.69,396.34,8.02,0,24.32,0,0.2703
39770,12945,6299,3,110,20230430,2023-04-30,3000.0,806.36,211.94,230.59,14.18,0,24.19,0,0.2688
39771,12945,6299,3,110,20230531,2023-05-31,3000.0,976.14,321.02,165.35,14.1,0,29.28,0,0.3254
39772,12945,6299,3,110,20230630,2023-06-30,3000.0,936.3,1661.95,1718.86,17.07,0,28.09,0,0.3121
39773,12945,6299,3,110,20230731,2023-07-31,3000.0,1090.46,251.87,143.09,16.38,29,32.71,0,0.3635
39774,12945,6299,3,110,20230831,2023-08-31,3000.0,1108.59,106.9,107.84,19.07,0,33.26,0,0.3695
39775,12945,6299,3,110,20230930,2023-09-30,3000.0,1150.32,341.32,347.98,19.39,29,34.51,0,0.3834
39776,12945,6299,3,110,20231031,2023-10-31,3000.0,1198.6,298.32,270.17,20.12,0,35.96,0,0.3995
39777,12945,6299,3,110,20231130,2023-11-30,3000.0,1322.28,216.21,113.49,20.97,0,39.67,0,0.4408
39778,12945,6299,3,110,20231231,2023-12-31,3000.0,1354.14,318.03,309.3,23.13,0,40.62,0,0.4514
39779,12945,6299,3,110,20240131,2024-01-31,3000.0,1624.1,1266.35,1020.07,23.69,0,48.72,5,0.5414
39780,12945,6299,3,110,20240229,2024-02-29,3000.0,1626.2,555.42,581.73,28.41,0,48.79,0,0.5421
39781,12945,6299,3,110,20240331,2024-03-31,3000.0,1672.99,133.4,115.06,28.44,0,50.19,0,0.5577
39782,12945,6299,3,110,20240430,2024-04-30,3000.0,1724.45,91.09,68.88,29.26,0,51.73,15,0.5748
39783,12945,6299,3,110,20240531,2024-05-31,3000.0,1906.82,276.78,124.57,30.16,0,57.2,0,0.6356
39784,12945,6299,3,110,20240630,2024-06-30,3000.0,2003.83,370.26,306.61,33.35,0,60.11,0,0.6679
39785,12945,6299,3,110,20240731,2024-07-31,3000.0,2417.93,883.5,504.45,35.05,0,72.54,0,0.806
39786,12945,6299,3,110,20240831,2024-08-31,3000.0,2488.79,82.94,54.37,42.29,0,74.66,0,0.8296
39787,12945,6299,3,110,20240930,2024-09-30,3000.0,2554.38,254.18,232.12,43.53,0,76.63,30,0.8515
39788,12945,6299,3,110,20241031,2024-10-31,3000.0,2779.3,333.61,153.37,44.68,0,83.38,0,0.9264
39789,12945,6299,3,110,20241130,2024-11-30,3000.0,2864.97,176.58,168.52,48.61,29,85.95,0,0.955
39790,12945,6299,3,110,20241231,2024-12-31,3000.0,2907.6,157.34,164.82,50.11,0,87.23,0,0.9692
39791,12945,6299,3,110,20250131,2025-01-31,3000.0,3028.36,180.61,149.71,50.86,39,90.85,0,1.0095
39792,12945,6299,3,110,20250228,2025-02-28,3000.0,3150.0,935.13,606.18,52.97,0,94.5,5,1.05
39793,12945,6299,3,110,20250331,2025-03-31,3000.0,3150.0,1153.97,862.32,55.1,0,94.5,0,1.05
39794,12945,6299,3,110,20250430,2025-04-30,3000.0,3150.0,989.48,885.5,55.1,0,94.5,5,1.05
39795,12945,6299,3,110,20250531,2025-05-31,3000.0,3150.0,161.54,160.4,55.1,0,94.5,0,1.05
39796,12945,6299,3,110,20250630,2025-06-30,3000.0,3150.0,846.87,815.02,55.1,0,94.5,0,1.05
39797,12945,6299,3,110,20250731,2025-07-31,3000.0,3150.0,693.69,528.41,55.1,29,94.5,0,1.05
39798,12945,6299,3,110,20250831,2025-08-31,3000.0,3150.0,47.1,25.77,55.1,0,94.5,0,1.05
39799,12945,6299,3,110,20250930,2025-09-30,3000.0,3150.0,272.64,146.71,55.1,0,94.5,0,1.05
39800,12945,6299,3,110,20251031,2025-10-31,3000.0,3150.0,156.28,101.38,55.1,0,94.5,0,1.05
39801,12945,6299,3,110,20251130,2025-11-30,3000.0,3150.0,756.27,642.3,55.1,39,94.5,0,1.05
39802,12945,6299,3,110,20251231,2025-12-31,3000.0,3150.0,165.04,100.25,55.1,29,94.5,30,1.05
39803,12963,6308,6,221,20250930,2025-09-30,3000.0,2369.46,938.61,796.2,38.29,0,71.08,30,0.7898
39804,12963,6308,6,221,20251031,2025-10-31,3000.0,2433.05,405.38,383.23,41.45,0,72.99,0,0.811
39805,12963,6308,6,221,20251130,2025-11-30,3000.0,2520.51,100.68,55.78,42.56,0,75.62,0,0.8402
39806,12963,6308,6,221,20251231,2025-12-31,3000.0,2616.75,232.83,219.69,44.09,39,78.5,0,0.8722
39807,12968,6310,5,174,20230131,2023-01-31,7500.0,3420.73,459.68,391.16,57.63,0,102.62,0,0.4561
39808,12968,6310,5,174,20230228,2023-02-28,7500.0,3620.79,468.57,357.34,59.83,29,108.62,0,0.4828
39809,12968,6310,5,174,20230331,2023-03-31,7500.0,3912.42,471.58,282.29,63.33,39,117.37,0,0.5217
39810,12968,6310,5,174,20230430,2023-04-30,7500.0,3975.33,222.82,228.35,68.43,0,119.26,0,0.53
39811,12968,6310,5,174,20230531,2023-05-31,7500.0,4133.15,168.93,80.65,69.54,0,123.99,0,0.5511
39812,12968,6310,5,174,20230630,2023-06-30,7500.0,4203.15,247.37,249.66,72.3,0,126.09,0,0.5604
39813,12968,6310,5,174,20230731,2023-07-31,7500.0,4262.55,1026.74,1079.86,73.52,39,127.88,0,0.5683
39814,12968,6310,5,174,20230831,2023-08-31,7500.0,4385.35,167.72,119.47,74.56,0,131.56,0,0.5847
39815,12968,6310,5,174,20230930,2023-09-30,7500.0,4480.14,1148.41,1159.32,76.71,29,134.4,30,0.5974
39816,12968,6310,5,174,20231031,2023-10-31,7500.0,4744.42,1531.85,1384.94,78.37,39,142.33,0,0.6326
39817,12968,6310,5,174,20231130,2023-11-30,7500.0,4836.68,149.78,140.51,82.99,0,145.1,0,0.6449
39818,12968,6310,5,174,20231231,2023-12-31,7500.0,4948.65,69.18,41.81,84.6,0,148.46,0,0.6598
39819,12968,6310,5,174,20240131,2024-01-31,7500.0,5112.07,1144.85,1096.98,86.56,29,153.36,0,0.6816
39820,12968,6310,5,174,20240229,2024-02-29,7500.0,5333.22,635.36,503.63,89.42,0,160.0,0,0.7111
39821,12968,6310,5,174,20240331,2024-03-31,7500.0,5523.54,140.67,72.64,93.29,29,165.71,0,0.7365
39822,12968,6310,5,174,20240430,2024-04-30,7500.0,5703.19,472.89,389.85,96.62,0,171.1,0,0.7604
39823,12968,6310,5,174,20240531,2024-05-31,7500.0,5891.2,276.61,188.36,99.76,0,176.74,0,0.7855
39824,12968,6310,5,174,20240630,2024-06-30,7500.0,6128.68,889.62,755.2,103.05,0,183.86,0,0.8172
39825,12968,6310,5,174,20240731,2024-07-31,7500.0,6252.66,604.85,588.07,107.2,0,187.58,0,0.8337
39826,12968,6310,5,174,20240831,2024-08-31,7500.0,6564.69,687.66,513.99,109.37,29,196.94,0,0.8753
39827,12968,6310,5,174,20240930,2024-09-30,7500.0,6658.51,222.57,243.58,114.83,0,199.76,0,0.8878
39828,12968,6310,5,174,20241031,2024-10-31,7500.0,6719.22,882.67,938.43,116.47,0,201.58,30,0.8959
39829,12968,6310,5,174,20241130,2024-11-30,7500.0,6968.24,215.45,122.95,117.53,39,209.05,0,0.9291
39830,12968,6310,5,174,20241231,2024-12-31,7500.0,7202.75,773.26,660.64,121.89,0,216.08,0,0.9604
39831,12968,6310,5,174,20250131,2025-01-31,7500.0,7701.5,686.21,313.45,125.99,0,231.04,0,1.0269
39832,12968,6310,5,174,20250228,2025-02-28,7500.0,7875.0,483.49,271.94,134.71,39,236.25,0,1.05
39833,12968,6310,5,174,20250331,2025-03-31,7500.0,7875.0,740.27,464.4,137.75,39,236.25,0,1.05
39834,12968,6310,5,174,20250430,2025-04-30,7500.0,7875.0,72.73,60.2,137.75,0,236.25,0,1.05
39835,12968,6310,5,174,20250531,2025-05-31,7500.0,7875.0,1350.13,908.73,137.75,0,236.25,0,1.05
39836,12968,6310,5,174,20250630,2025-06-30,7500.0,7875.0,450.72,280.04,137.75,29,236.25,0,1.05
39837,12968,6310,5,174,20250731,2025-07-31,7500.0,7875.0,927.82,485.21,137.75,0,236.25,15,1.05
39838,12968,6310,5,174,20250831,2025-08-31,7500.0,7875.0,216.57,144.76,137.75,0,236.25,0,1.05
39839,12968,6310,5,174,20250930,2025-09-30,7500.0,7875.0,1764.64,1334.68,137.75,29,236.25,0,1.05
39840,12968,6310,5,174,20251031,2025-10-31,7500.0,7875.0,190.81,181.5,137.75,39,236.25,0,1.05
39841,12968,6310,5,174,20251130,2025-11-30,7500.0,7875.0,103.59,86.96,137.75,0,236.25,0,1.05
39842,12968,6310,5,174,20251231,2025-12-31,7500.0,7875.0,247.36,134.79,137.75,0,236.25,0,1.05
39843,12972,6312,5,184,20251031,2025-10-31,5000.0,2659.28,277.97,127.08,42.62,29,79.78,0,0.5319
39844,12972,6312,5,184,20251130,2025-11-30,5000.0,2728.18,120.63,98.25,46.52,0,81.85,0,0.5456
39845,12972,6312,5,184,20251231,2025-12-31,5000.0,2821.27,203.18,186.81,47.72,29,84.64,0,0.5643
39846,12975,6314,5,174,20230131,2023-01-31,5000.0,1460.35,495.91,509.64,25.34,0,43.81,90,0.2921
39847,12975,6314,5,174,20230228,2023-02-28,5000.0,1544.47,64.96,45.38,25.54,39,46.33,0,0.3089
39848,12975,6314,5,174,20230331,2023-03-31,5000.0,1808.81,481.89,244.56,27.02,0,54.26,5,0.3618
39849,12975,6314,5,174,20230430,2023-04-30,5000.0,1991.84,780.32,667.92,31.64,39,59.76,60,0.3984
39850,12975,6314,5,174,20230531,2023-05-31,5000.0,2381.46,627.39,311.61,34.84,39,71.44,0,0.4763
39851,12975,6314,5,174,20230630,2023-06-30,5000.0,2457.86,233.45,227.7,41.66,29,73.74,0,0.4916
39852,12975,6314,5,174,20230731,2023-07-31,5000.0,2661.66,861.32,729.52,42.99,29,79.85,15,0.5323
39853,12975,6314,5,174,20230831,2023-08-31,5000.0,2887.3,632.31,492.22,46.56,39,86.62,0,0.5775
39854,12975,6314,5,174,20230930,2023-09-30,5000.0,3340.6,2547.69,2144.89,50.5,0,100.22,0,0.6681
39855,12975,6314,5,174,20231031,2023-10-31,5000.0,3828.6,994.01,593.44,58.43,29,114.86,0,0.7657
39856,12975,6314,5,174,20231130,2023-11-30,5000.0,4294.72,1022.71,652.56,66.97,29,128.84,0,0.8589
39857,12975,6314,5,174,20231231,2023-12-31,5000.0,4384.82,425.36,449.39,75.12,39,131.54,0,0.877
39858,12975,6314,5,174,20240131,2024-01-31,5000.0,4551.98,475.0,413.54,76.7,29,136.56,0,0.9104
39859,12975,6314,5,174,20240229,2024-02-29,5000.0,4742.9,367.79,295.49,79.62,39,142.29,0,0.9486
39860,12975,6314,5,174,20240331,2024-03-31,5000.0,4964.93,514.09,375.03,82.96,0,148.95,30,0.993
39861,12975,6314,5,174,20240430,2024-04-30,5000.0,5162.12,783.65,712.29,86.84,39,154.86,0,1.0324
39862,12975,6314,5,174,20240531,2024-05-31,5000.0,5250.0,317.28,270.02,90.29,39,157.5,0,1.05
39863,12975,6314,5,174,20240630,2024-06-30,5000.0,5250.0,179.64,139.55,91.83,39,157.5,0,1.05
39864,12975,6314,5,174,20240731,2024-07-31,5000.0,5250.0,396.82,207.21,91.83,0,157.5,15,1.05
39865,12975,6314,5,174,20240831,2024-08-31,5000.0,5250.0,227.92,120.99,91.83,0,157.5,0,1.05
39866,12975,6314,5,174,20240930,2024-09-30,5000.0,5250.0,276.32,170.55,91.83,0,157.5,5,1.05
39867,12975,6314,5,174,20241031,2024-10-31,5000.0,5250.0,470.56,411.23,91.83,0,157.5,0,1.05
39868,12975,6314,5,174,20241130,2024-11-30,5000.0,5250.0,154.65,100.22,91.83,39,157.5,30,1.05
39869,12975,6314,5,174,20241231,2024-12-31,5000.0,5250.0,820.4,852.47,91.83,0,157.5,0,1.05
39870,12975,6314,5,174,20250131,2025-01-31,5000.0,5250.0,509.76,459.22,91.83,39,157.5,30,1.05
39871,12975,6314,5,174,20250228,2025-02-28,5000.0,5250.0,240.22,171.77,91.83,0,157.5,0,1.05
39872,12975,6314,5,174,20250331,2025-03-31,5000.0,5250.0,164.94,132.12,91.83,0,157.5,0,1.05
39873,12975,6314,5,174,20250430,2025-04-30,5000.0,5250.0,241.6,148.18,91.83,0,157.5,0,1.05
39874,12975,6314,5,174,20250531,2025-05-31,5000.0,5250.0,272.62,131.1,91.83,29,157.5,30,1.05
39875,12975,6314,5,174,20250630,2025-06-30,5000.0,5250.0,94.44,90.49,91.83,39,157.5,0,1.05
39876,12975,6314,5,174,20250731,2025-07-31,5000.0,5250.0,105.89,77.08,91.83,0,157.5,0,1.05
39877,12975,6314,5,174,20250831,2025-08-31,5000.0,5250.0,605.69,501.67,91.83,29,157.5,0,1.05
39878,12975,6314,5,174,20250930,2025-09-30,5000.0,5250.0,125.1,135.85,91.83,0,157.5,0,1.05
39879,12975,6314,5,174,20251031,2025-10-31,5000.0,5250.0,1574.61,1168.97,91.83,29,157.5,0,1.05
39880,12975,6314,5,174,20251130,2025-11-30,5000.0,5250.0,293.67,276.85,91.83,29,157.5,0,1.05
39881,12975,6314,5,174,20251231,2025-12-31,5000.0,5250.0,731.28,521.57,91.83,0,157.5,0,1.05
39882,12990,6323,3,99,20250731,2025-07-31,2000.0,856.37,465.09,483.29,15.03,0,25.69,0,0.4282
39883,12990,6323,3,99,20250831,2025-08-31,2000.0,892.36,408.91,387.9,14.98,0,26.77,0,0.4462
39884,12990,6323,3,99,20250930,2025-09-30,2000.0,1081.96,383.88,209.89,15.61,0,32.46,0,0.541
39885,12990,6323,3,99,20251031,2025-10-31,2000.0,1192.85,257.97,166.0,18.93,0,35.79,0,0.5964
39886,12990,6323,3,99,20251130,2025-11-30,2000.0,1352.61,199.17,99.27,20.86,39,40.58,90,0.6763
39887,12990,6323,3,99,20251231,2025-12-31,2000.0,1440.3,181.2,156.17,23.66,39,43.21,0,0.7202
39888,12992,6324,3,92,20230731,2023-07-31,15000.0,2408.42,189.44,200.26,40.92,39,72.25,0,0.1606
39889,12992,6324,3,92,20230831,2023-08-31,15000.0,2496.07,523.93,478.41,42.13,0,74.88,0,0.1664
39890,12992,6324,3,92,20230930,2023-09-30,15000.0,2871.54,1278.3,946.49,43.66,0,86.15,0,0.1914
39891,12992,6324,3,92,20231031,2023-10-31,15000.0,2812.83,1538.21,1647.15,50.23,0,84.38,0,0.1875
39892,12992,6324,3,92,20231130,2023-11-30,15000.0,2827.73,753.0,787.3,49.2,0,84.83,0,0.1885
39893,12992,6324,3,92,20231231,2023-12-31,15000.0,2914.7,101.49,63.99,49.46,0,87.44,0,0.1943
39894,12992,6324,3,92,20240131,2024-01-31,15000.0,2985.81,145.75,154.61,50.98,29,89.57,0,0.1991
39895,12992,6324,3,92,20240229,2024-02-29,15000.0,3115.11,544.12,467.06,52.23,0,93.45,0,0.2077
39896,12992,6324,3,92,20240331,2024-03-31,15000.0,3292.17,246.5,162.93,54.49,39,98.77,0,0.2195
39897,12992,6324,3,92,20240430,2024-04-30,15000.0,3582.07,1132.64,929.32,57.59,29,107.46,0,0.2388
39898,12992,6324,3,92,20240531,2024-05-31,15000.0,3853.25,579.49,399.97,62.66,29,115.6,0,0.2569
39899,12992,6324,3,92,20240630,2024-06-30,15000.0,4201.4,447.35,205.6,67.4,39,126.04,0,0.2801
39900,12992,6324,3,92,20240731,2024-07-31,15000.0,4548.29,2001.38,1727.97,73.49,0,136.45,0,0.3032
39901,12992,6324,3,92,20240831,2024-08-31,15000.0,4654.01,164.9,138.74,79.56,0,139.62,0,0.3103
39902,12992,6324,3,92,20240930,2024-09-30,15000.0,4765.01,194.32,193.73,81.41,29,142.95,0,0.3177
39903,12992,6324,3,92,20241031,2024-10-31,15000.0,5277.22,1463.58,1034.72,83.35,0,158.32,0,0.3518
39904,12992,6324,3,92,20241130,2024-11-30,15000.0,5715.55,703.14,396.12,92.31,39,171.47,0,0.381
39905,12992,6324,3,92,20241231,2024-12-31,15000.0,6023.99,549.83,341.36,99.97,0,180.72,0,0.4016
39906,12992,6324,3,92,20250131,2025-01-31,15000.0,6210.26,154.43,102.54,105.37,29,186.31,0,0.414
39907,12992,6324,3,92,20250228,2025-02-28,15000.0,6385.31,641.1,574.67,108.63,0,191.56,0,0.4257
39908,12992,6324,3,92,20250331,2025-03-31,15000.0,6777.77,763.65,482.88,111.69,0,203.33,0,0.4519
39909,12992,6324,3,92,20250430,2025-04-30,15000.0,6955.35,361.72,302.7,118.55,0,208.66,0,0.4637
39910,12992,6324,3,92,20250531,2025-05-31,15000.0,7379.53,727.73,454.21,121.66,29,221.39,0,0.492
39911,12992,6324,3,92,20250630,2025-06-30,15000.0,7535.13,106.08,79.56,129.08,0,226.05,0,0.5023
39912,12992,6324,3,92,20250731,2025-07-31,15000.0,7711.15,121.05,76.83,131.8,0,231.33,0,0.5141
39913,12992,6324,3,92,20250831,2025-08-31,15000.0,7870.37,235.46,240.12,134.88,29,236.11,0,0.5247
39914,12992,6324,3,92,20250930,2025-09-30,15000.0,8087.34,543.93,464.63,137.67,0,242.62,0,0.5392
39915,12992,6324,3,92,20251031,2025-10-31,15000.0,8288.81,121.3,61.29,141.46,0,248.66,0,0.5526
39916,12992,6324,3,92,20251130,2025-11-30,15000.0,8461.26,298.23,299.76,144.99,29,253.84,0,0.5641
39917,12992,6324,3,92,20251231,2025-12-31,15000.0,8606.48,147.56,150.35,148.0,0,258.19,30,0.5738
39918,13003,6329,4,135,20250228,2025-02-28,1000.0,761.14,1103.06,543.71,2.8,39,22.83,0,0.7611
39919,13003,6329,4,135,20250331,2025-03-31,1000.0,904.27,672.3,542.48,13.31,0,27.13,0,0.9043
39920,13003,6329,4,135,20250430,2025-04-30,1000.0,976.14,173.06,146.01,15.82,29,29.28,0,0.9761
39921,13003,6329,4,135,20250531,2025-05-31,1000.0,1050.0,175.32,110.34,17.07,0,31.5,0,1.05
39922,13003,6329,4,135,20250630,2025-06-30,1000.0,1050.0,834.54,568.83,18.37,0,31.5,0,1.05
39923,13003,6329,4,135,20250731,2025-07-31,1000.0,1050.0,269.2,146.38,18.37,0,31.5,0,1.05
39924,13003,6329,4,135,20250831,2025-08-31,1000.0,1050.0,619.48,637.36,18.37,29,31.5,0,1.05
39925,13003,6329,4,135,20250930,2025-09-30,1000.0,1050.0,80.16,47.2,18.37,29,31.5,0,1.05
39926,13003,6329,4,135,20251031,2025-10-31,1000.0,1050.0,347.72,347.51,18.37,0,31.5,0,1.05
39927,13003,6329,4,135,20251130,2025-11-30,1000.0,1050.0,337.57,227.7,18.37,0,31.5,0,1.05
39928,13003,6329,4,135,20251231,2025-12-31,1000.0,1050.0,1003.13,911.33,18.37,29,31.5,0,1.05
39929,13015,6337,5,203,20230331,2023-03-31,5000.0,1111.51,595.97,463.27,16.16,39,33.35,0,0.2223
39930,13015,6337,5,203,20230430,2023-04-30,5000.0,1320.83,381.47,191.6,19.44,0,39.62,5,0.2642
39931,13015,6337,5,203,20230531,2023-05-31,5000.0,1372.14,142.98,153.77,23.1,39,41.16,0,0.2744
39932,13015,6337,5,203,20230630,2023-06-30,5000.0,1495.29,795.38,725.23,24.0,29,44.86,0,0.2991
39933,13015,6337,5,203,20230731,2023-07-31,5000.0,1527.61,160.39,154.22,26.16,0,45.83,0,0.3055
39934,13015,6337,5,203,20230831,2023-08-31,5000.0,1561.9,268.85,290.29,26.72,29,46.86,0,0.3124
39935,13015,6337,5,203,20230930,2023-09-30,5000.0,1669.25,173.94,122.92,27.32,29,50.08,0,0.3338
39936,13015,6337,5,203,20231031,2023-10-31,5000.0,1931.86,465.61,271.19,29.2,39,57.96,0,0.3864
39937,13015,6337,5,203,20231130,2023-11-30,5000.0,1985.99,98.29,77.96,33.79,0,59.58,0,0.3972
39938,13015,6337,5,203,20231231,2023-12-31,5000.0,2233.56,533.29,320.46,34.74,0,67.01,0,0.4467
39939,13015,6337,5,203,20240131,2024-01-31,5000.0,2584.55,552.73,279.8,39.07,39,77.54,0,0.5169
39940,13015,6337,5,203,20240229,2024-02-29,5000.0,2669.28,96.55,57.03,45.21,0,80.08,0,0.5339
39941,13015,6337,5,203,20240331,2024-03-31,5000.0,2739.6,108.53,84.9,46.69,0,82.19,0,0.5479
39942,13015,6337,5,203,20240430,2024-04-30,5000.0,2850.29,152.35,89.59,47.92,0,85.51,15,0.5701
39943,13015,6337,5,203,20240531,2024-05-31,5000.0,2934.47,104.31,69.98,49.86,0,88.03,0,0.5869
39944,13015,6337,5,203,20240630,2024-06-30,5000.0,3116.91,438.77,307.65,51.33,0,93.51,0,0.6234
39945,13015,6337,5,203,20240731,2024-07-31,5000.0,3213.5,814.24,772.17,54.52,0,96.4,0,0.6427
39946,13015,6337,5,203,20240831,2024-08-31,5000.0,3504.0,456.84,222.55,56.21,0,105.12,0,0.7008
39947,13015,6337,5,203,20240930,2024-09-30,5000.0,3582.64,250.39,272.05,61.29,39,107.48,0,0.7165
39948,13015,6337,5,203,20241031,2024-10-31,5000.0,3810.21,323.69,158.78,62.67,0,114.31,0,0.762
39949,13015,6337,5,203,20241130,2024-11-30,5000.0,3970.57,250.9,186.19,66.65,29,119.12,0,0.7941
39950,13015,6337,5,203,20241231,2024-12-31,5000.0,4132.27,319.03,255.79,69.45,29,123.97,0,0.8265
39951,13015,6337,5,203,20250131,2025-01-31,5000.0,4161.52,473.75,516.78,72.28,0,124.85,0,0.8323
39952,13015,6337,5,203,20250228,2025-02-28,5000.0,4164.79,1351.85,1421.37,72.79,0,124.94,90,0.833
39953,13015,6337,5,203,20250331,2025-03-31,5000.0,4260.87,218.84,234.6,72.85,39,127.83,0,0.8522
39954,13015,6337,5,203,20250430,2025-04-30,5000.0,4391.22,351.8,295.98,74.53,0,131.74,0,0.8782
39955,13015,6337,5,203,20250531,2025-05-31,5000.0,4427.69,1525.03,1604.38,76.81,39,132.83,0,0.8855
39956,13015,6337,5,203,20250630,2025-06-30,5000.0,4521.94,232.59,215.79,77.45,0,135.66,0,0.9044
39957,13015,6337,5,203,20250731,2025-07-31,5000.0,4602.26,277.52,276.29,79.1,0,138.07,0,0.9205
39958,13015,6337,5,203,20250831,2025-08-31,5000.0,4696.92,1489.19,1475.03,80.5,0,140.91,0,0.9394
39959,13015,6337,5,203,20250930,2025-09-30,5000.0,5230.78,1309.73,858.02,82.16,0,156.92,0,1.0462
39960,13015,6337,5,203,20251031,2025-10-31,5000.0,5250.0,490.43,253.16,91.49,29,157.5,0,1.05
39961,13015,6337,5,203,20251130,2025-11-30,5000.0,5250.0,418.37,373.57,91.83,0,157.5,0,1.05
39962,13015,6337,5,203,20251231,2025-12-31,5000.0,5250.0,45.25,36.49,91.83,39,157.5,0,1.05
39963,13019,6338,6,211,20250131,2025-01-31,10000.0,739.53,1421.46,1227.73,9.38,0,22.19,0,0.074
39964,13019,6338,6,211,20250228,2025-02-28,10000.0,715.17,963.9,1001.2,12.94,0,21.46,0,0.0715
39965,13019,6338,6,211,20250331,2025-03-31,10000.0,801.8,260.79,215.66,12.51,29,24.05,0,0.0802
39966,13019,6338,6,211,20250430,2025-04-30,10000.0,850.34,164.56,130.05,14.02,0,25.51,0,0.085
39967,13019,6338,6,211,20250531,2025-05-31,10000.0,835.8,1698.51,1727.92,14.87,0,25.07,0,0.0836
39968,13019,6338,6,211,20250630,2025-06-30,10000.0,969.89,1132.54,1013.07,14.62,0,29.1,0,0.097
