target_id,branch_id,institution_id,date_key,month_end_date,deposit_balance_target,loan_originations_target,new_accounts_target,service_sla_target
4490,188,5,20240229,2024-02-29,2258479.16,719739.56,40,0.88
4491,188,5,20240331,2024-03-31,1651618.09,1548755.78,39,0.88
4492,188,5,20240430,2024-04-30,2793048.36,1328571.91,65,0.88
4493,188,5,20240531,2024-05-31,3172586.34,1324742.52,55,0.88
4494,188,5,20240630,2024-06-30,1498992.97,1061738.33,34,0.88
4495,188,5,20240731,2024-07-31,3034025.77,684435.72,52,0.88
4496,188,5,20240831,2024-08-31,2391440.46,1278082.04,44,0.88
4497,188,5,20240930,2024-09-30,2788814.55,1104138.94,53,0.88
4498,188,5,20241031,2024-10-31,2749415.74,1284325.14,25,0.88
4499,188,5,20241130,2024-11-30,2142415.43,973493.63,43,0.88
4500,188,5,20241231,2024-12-31,1089590.16,1033221.52,31,0.88
4501,188,5,20250131,2025-01-31,2637176.52,972664.69,22,0.88
4502,188,5,20250228,2025-02-28,3082859.36,1327567.47,53,0.88
4503,188,5,20250331,2025-03-31,2154666.99,1315930.17,50,0.88
4504,188,5,20250430,2025-04-30,1475279.51,875081.65,17,0.88
4505,188,5,20250531,2025-05-31,1755208.17,1384323.6,56,0.88
4506,188,5,20250630,2025-06-30,2397333.38,1171634.33,39,0.88
4507,188,5,20250731,2025-07-31,2529662.95,1021873.43,72,0.88
4508,188,5,20250831,2025-08-31,2454752.25,1192677.76,32,0.88
4509,188,5,20250930,2025-09-30,2539524.11,951428.16,56,0.88
4510,188,5,20251031,2025-10-31,2722220.15,757384.41,31,0.88
4511,188,5,20251130,2025-11-30,1243989.61,831649.36,57,0.88
4512,188,5,20251231,2025-12-31,2440604.39,946928.73,36,0.88
4513,189,5,20240131,2024-01-31,2543212.89,1304214.95,51,0.88
4514,189,5,20240229,2024-02-29,2555737.26,1147700.86,50,0.88
4515,189,5,20240331,2024-03-31,3249993.64,933293.28,25,0.88
4516,189,5,20240430,2024-04-30,3148197.53,1162614.18,33,0.88
4517,189,5,20240531,2024-05-31,2290530.74,1313473.35,20,0.88
4518,189,5,20240630,2024-06-30,3559413.87,1397472.69,40,0.88
4519,189,5,20240731,2024-07-31,2377176.15,619828.49,33,0.88
4520,189,5,20240831,2024-08-31,2799505.5,1499744.59,37,0.88
4521,189,5,20240930,2024-09-30,1515869.8,1540717.38,14,0.88
4522,189,5,20241031,2024-10-31,2980904.22,1234562.33,61,0.88
4523,189,5,20241130,2024-11-30,2605087.98,1111711.41,45,0.88
4524,189,5,20241231,2024-12-31,2148067.8,1352148.09,65,0.88
4525,189,5,20250131,2025-01-31,3743736.73,976101.22,25,0.88
4526,189,5,20250228,2025-02-28,2482650.26,1270853.82,72,0.88
4527,189,5,20250331,2025-03-31,3169569.71,1230695.72,38,0.88
4528,189,5,20250430,2025-04-30,3462929.88,712982.65,25,0.88
4529,189,5,20250531,2025-05-31,2572085.76,1318583.74,51,0.88
4530,189,5,20250630,2025-06-30,2376775.29,1534466.22,31,0.88
4531,189,5,20250731,2025-07-31,1662927.91,1217126.03,70,0.88
4532,189,5,20250831,2025-08-31,3739663.09,1330886.12,45,0.88
4533,189,5,20250930,2025-09-30,1908525.25,1318584.82,89,0.88
4534,189,5,20251031,2025-10-31,1939026.47,977891.98,26,0.88
4535,189,5,20251130,2025-11-30,1586410.33,1051928.92,16,0.88
4536,189,5,20251231,2025-12-31,2303078.94,968741.45,44,0.88
4537,190,5,20240131,2024-01-31,1672832.69,732680.37,77,0.88
4538,190,5,20240229,2024-02-29,1230653.62,874361.14,32,0.88
4539,190,5,20240331,2024-03-31,3678394.6,1379525.68,39,0.88
4540,190,5,20240430,2024-04-30,2326470.51,1188131.88,46,0.88
4541,190,5,20240531,2024-05-31,3045313.92,988152.01,27,0.88
4542,190,5,20240630,2024-06-30,1563357.41,1481961.78,72,0.88
4543,190,5,20240731,2024-07-31,2616187.37,1578638.93,46,0.88
4544,190,5,20240831,2024-08-31,2424505.26,1357671.56,47,0.88
4545,190,5,20240930,2024-09-30,2113097.76,698349.17,73,0.88
4546,190,5,20241031,2024-10-31,2745436.07,1128368.02,38,0.88
4547,190,5,20241130,2024-11-30,2181454.36,1092099.71,48,0.88
4548,190,5,20241231,2024-12-31,1608073.37,1147345.78,47,0.88
4549,190,5,20250131,2025-01-31,3669578.21,1227086.97,47,0.88
4550,190,5,20250228,2025-02-28,3123566.25,1556189.82,51,0.88
4551,190,5,20250331,2025-03-31,2530685.71,1509302.32,37,0.88
4552,190,5,20250430,2025-04-30,3827868.15,1458749.96,32,0.88
4553,190,5,20250531,2025-05-31,2226567.12,1503786.96,40,0.88
4554,190,5,20250630,2025-06-30,1595618.14,927805.24,64,0.88
4555,190,5,20250731,2025-07-31,3643254.55,1759856.37,24,0.88
4556,190,5,20250831,2025-08-31,2145701.33,1042059.32,42,0.88
4557,190,5,20250930,2025-09-30,2623770.43,1165417.59,46,0.88
4558,190,5,20251031,2025-10-31,2608588.42,733123.64,41,0.88
4559,190,5,20251130,2025-11-30,1142773.63,1548820.84,37,0.88
4560,190,5,20251231,2025-12-31,1840632.67,832771.7,58,0.88
4561,191,5,20240131,2024-01-31,2005169.59,1317828.17,62,0.88
4562,191,5,20240229,2024-02-29,2056927.74,1276532.68,83,0.88
4563,191,5,20240331,2024-03-31,1545773.97,1127131.11,27,0.88
4564,191,5,20240430,2024-04-30,3979051.62,700778.7,75,0.88
4565,191,5,20240531,2024-05-31,2559695.45,1419899.6,52,0.88
4566,191,5,20240630,2024-06-30,1639683.65,1301811.08,52,0.88
4567,191,5,20240731,2024-07-31,2314066.13,1528190.57,14,0.88
4568,191,5,20240831,2024-08-31,3038835.71,705436.73,37,0.88
4569,191,5,20240930,2024-09-30,2506550.26,507787.61,43,0.88
4570,191,5,20241031,2024-10-31,1120648.29,1169132.38,61,0.88
4571,191,5,20241130,2024-11-30,1401231.56,1020471.67,59,0.88
4572,191,5,20241231,2024-12-31,3081386.02,920149.86,46,0.88
4573,191,5,20250131,2025-01-31,3175340.44,1057651.51,82,0.88
4574,191,5,20250228,2025-02-28,2972752.13,1220346.26,55,0.88
4575,191,5,20250331,2025-03-31,2659358.81,647963.2,49,0.88
4576,191,5,20250430,2025-04-30,1845910.84,1465400.86,35,0.88
4577,191,5,20250531,2025-05-31,1790369.72,1259038.17,25,0.88
4578,191,5,20250630,2025-06-30,1982715.01,1265361.95,15,0.88
4579,191,5,20250731,2025-07-31,987516.3,1144643.02,56,0.88
4580,191,5,20250831,2025-08-31,2636332.06,1494327.13,37,0.88
4581,191,5,20250930,2025-09-30,1875307.79,976389.17,58,0.88
4582,191,5,20251031,2025-10-31,2603197.74,1639440.01,29,0.88
4583,191,5,20251130,2025-11-30,2218974.37,744626.44,45,0.88
4584,191,5,20251231,2025-12-31,2417520.57,1310602.04,47,0.88
4585,192,5,20240131,2024-01-31,3600815.08,1093406.19,57,0.88
4586,192,5,20240229,2024-02-29,2680424.95,1534213.31,30,0.88
4587,192,5,20240331,2024-03-31,2318759.28,1088120.05,58,0.88
4588,192,5,20240430,2024-04-30,3038678.13,553639.45,32,0.88
4589,192,5,20240531,2024-05-31,585100.37,385920.92,52,0.88
4590,192,5,20240630,2024-06-30,2727887.43,1722097.2,45,0.88
4591,192,5,20240731,2024-07-31,3195773.74,1299707.1,30,0.88
4592,192,5,20240831,2024-08-31,2404458.72,1402250.73,61,0.88
4593,192,5,20240930,2024-09-30,2082783.91,1679866.15,86,0.88
4594,192,5,20241031,2024-10-31,3376993.61,939788.03,24,0.88
4595,192,5,20241130,2024-11-30,1357843.7,852914.83,49,0.88
4596,192,5,20241231,2024-12-31,698096.2,1243613.66,33,0.88
4597,192,5,20250131,2025-01-31,1574280.32,1343286.59,36,0.88
4598,192,5,20250228,2025-02-28,3116808.59,1132725.9,65,0.88
4599,192,5,20250331,2025-03-31,2105666.99,1063151.49,23,0.88
4600,192,5,20250430,2025-04-30,2197120.19,1221044.09,30,0.88
4601,192,5,20250531,2025-05-31,1619039.34,938725.86,56,0.88
4602,192,5,20250630,2025-06-30,2913384.54,1243128.07,33,0.88
4603,192,5,20250731,2025-07-31,3120950.05,1241687.59,54,0.88
4604,192,5,20250831,2025-08-31,2536828.55,1145961.98,40,0.88
4605,192,5,20250930,2025-09-30,2942793.26,1418819.26,63,0.88
4606,192,5,20251031,2025-10-31,2473004.12,1266767.35,46,0.88
4607,192,5,20251130,2025-11-30,3141422.34,1104421.24,46,0.88
4608,192,5,20251231,2025-12-31,2484616.21,1130726.96,48,0.88
4609,193,5,20240131,2024-01-31,2294347.12,1330639.1,54,0.88
4610,193,5,20240229,2024-02-29,2324818.26,1031394.19,50,0.88
4611,193,5,20240331,2024-03-31,2899779.72,828468.33,84,0.88
4612,193,5,20240430,2024-04-30,2857097.02,1576499.64,19,0.88
4613,193,5,20240531,2024-05-31,1477523.1,1302590.89,80,0.88
4614,193,5,20240630,2024-06-30,2796625.1,1441263.29,55,0.88
4615,193,5,20240731,2024-07-31,2208064.32,984109.84,34,0.88
4616,193,5,20240831,2024-08-31,1872730.82,1416511.43,47,0.88
4617,193,5,20240930,2024-09-30,3535747.95,656623.98,39,0.88
4618,193,5,20241031,2024-10-31,3149207.35,1299585.6,18,0.88
4619,193,5,20241130,2024-11-30,1795230.41,1680071.42,29,0.88
4620,193,5,20241231,2024-12-31,3833414.43,1378534.22,42,0.88
4621,193,5,20250131,2025-01-31,1166251.8,1368786.51,34,0.88
4622,193,5,20250228,2025-02-28,1568387.09,1208897.43,22,0.88
4623,193,5,20250331,2025-03-31,1345505.07,1103073.63,52,0.88
4624,193,5,20250430,2025-04-30,1901592.8,1177008.01,35,0.88
4625,193,5,20250531,2025-05-31,4221444.32,865395.67,28,0.88
4626,193,5,20250630,2025-06-30,1969674.45,997015.25,55,0.88
4627,193,5,20250731,2025-07-31,2816399.09,855225.79,48,0.88
4628,193,5,20250831,2025-08-31,2837189.19,1341769.0,15,0.88
4629,193,5,20250930,2025-09-30,1515969.39,1407512.02,39,0.88
4630,193,5,20251031,2025-10-31,3398554.54,1665057.05,30,0.88
4631,193,5,20251130,2025-11-30,2069128.78,1239640.78,46,0.88
4632,193,5,20251231,2025-12-31,2824212.77,1403362.69,61,0.88
4633,194,5,20240131,2024-01-31,1898986.46,1264133.16,49,0.88
4634,194,5,20240229,2024-02-29,3711364.63,1000525.68,25,0.88
4635,194,5,20240331,2024-03-31,3396472.8,1291167.85,52,0.88
4636,194,5,20240430,2024-04-30,2738282.9,1121961.83,69,0.88
4637,194,5,20240531,2024-05-31,2423026.69,1546363.98,49,0.88
4638,194,5,20240630,2024-06-30,2915429.85,1261990.07,5,0.88
4639,194,5,20240731,2024-07-31,3667586.11,1171861.56,43,0.88
4640,194,5,20240831,2024-08-31,2316198.45,1472454.26,38,0.88
4641,194,5,20240930,2024-09-30,3351030.72,1168230.94,48,0.88
4642,194,5,20241031,2024-10-31,2964111.84,428312.05,58,0.88
4643,194,5,20241130,2024-11-30,2772982.95,977937.68,72,0.88
4644,194,5,20241231,2024-12-31,1776371.93,1133337.78,51,0.88
4645,194,5,20250131,2025-01-31,488566.07,944766.93,47,0.88
4646,194,5,20250228,2025-02-28,3053784.31,1088443.73,59,0.88
4647,194,5,20250331,2025-03-31,2539079.26,1263224.24,65,0.88
4648,194,5,20250430,2025-04-30,3369682.34,1161773.07,71,0.88
4649,194,5,20250531,2025-05-31,2811259.31,1048915.78,39,0.88
4650,194,5,20250630,2025-06-30,2011254.78,1342089.51,34,0.88
4651,194,5,20250731,2025-07-31,2214890.64,1348464.91,45,0.88
4652,194,5,20250831,2025-08-31,2817401.97,1097058.46,9,0.88
4653,194,5,20250930,2025-09-30,1385908.95,1594415.86,34,0.88
4654,194,5,20251031,2025-10-31,2841389.01,1887254.32,28,0.88
4655,194,5,20251130,2025-11-30,3341229.36,1484324.98,49,0.88
4656,194,5,20251231,2025-12-31,3445193.01,1388544.39,37,0.88
4657,195,5,20240131,2024-01-31,2162130.82,1322033.87,32,0.88
4658,195,5,20240229,2024-02-29,2376188.21,1179441.85,58,0.88
4659,195,5,20240331,2024-03-31,2535055.64,1038362.01,54,0.88
4660,195,5,20240430,2024-04-30,2975078.68,847291.1,41,0.88
4661,195,5,20240531,2024-05-31,2901086.86,943534.93,57,0.88
4662,195,5,20240630,2024-06-30,2409004.56,1379237.13,53,0.88
4663,195,5,20240731,2024-07-31,2683698.91,1029576.43,45,0.88
4664,195,5,20240831,2024-08-31,2930897.44,1488960.96,29,0.88
4665,195,5,20240930,2024-09-30,1336445.71,939923.67,72,0.88
4666,195,5,20241031,2024-10-31,3108681.03,1360916.02,57,0.88
4667,195,5,20241130,2024-11-30,2554059.97,1149698.92,49,0.88
4668,195,5,20241231,2024-12-31,4190872.85,1074388.02,62,0.88
4669,195,5,20250131,2025-01-31,2445208.04,1355494.31,44,0.88
4670,195,5,20250228,2025-02-28,2670701.51,868633.49,59,0.88
4671,195,5,20250331,2025-03-31,1988206.79,815941.88,42,0.88
4672,195,5,20250430,2025-04-30,401158.79,1423202.06,56,0.88
4673,195,5,20250531,2025-05-31,2339135.86,1324722.07,29,0.88
4674,195,5,20250630,2025-06-30,3041514.86,974950.75,71,0.88
4675,195,5,20250731,2025-07-31,1672644.03,375475.48,29,0.88
4676,195,5,20250831,2025-08-31,3373538.33,955692.07,53,0.88
4677,195,5,20250930,2025-09-30,1741977.7,1399332.85,51,0.88
4678,195,5,20251031,2025-10-31,2083047.44,1232984.99,75,0.88
4679,195,5,20251130,2025-11-30,2363073.84,1667587.0,70,0.88
4680,195,5,20251231,2025-12-31,2575613.58,886812.46,20,0.88
4681,196,5,20240131,2024-01-31,2627053.41,881034.46,28,0.88
4682,196,5,20240229,2024-02-29,2468858.7,1030265.19,38,0.88
4683,196,5,20240331,2024-03-31,934277.04,1281066.54,54,0.88
4684,196,5,20240430,2024-04-30,1879050.57,1377601.2,44,0.88
4685,196,5,20240531,2024-05-31,3262216.79,883614.27,25,0.88
4686,196,5,20240630,2024-06-30,2418441.35,1248035.69,15,0.88
4687,196,5,20240731,2024-07-31,3333688.06,1563470.75,36,0.88
4688,196,5,20240831,2024-08-31,2958806.34,1184691.45,20,0.88
4689,196,5,20240930,2024-09-30,2140631.08,1412816.56,82,0.88
4690,196,5,20241031,2024-10-31,1827348.03,1322038.2,51,0.88
4691,196,5,20241130,2024-11-30,1687888.24,882515.01,50,0.88
4692,196,5,20241231,2024-12-31,2643010.64,1021930.62,64,0.88
4693,196,5,20250131,2025-01-31,2015160.4,868943.2,64,0.88
4694,196,5,20250228,2025-02-28,2990969.69,1139711.24,43,0.88
4695,196,5,20250331,2025-03-31,1976913.56,1418043.95,30,0.88
4696,196,5,20250430,2025-04-30,1271955.33,1511228.5,53,0.88
4697,196,5,20250531,2025-05-31,2882641.45,1125568.51,28,0.88
4698,196,5,20250630,2025-06-30,2098195.29,807956.99,72,0.88
4699,196,5,20250731,2025-07-31,3198051.25,1846363.72,13,0.88
4700,196,5,20250831,2025-08-31,2445268.09,1215599.15,23,0.88
4701,196,5,20250930,2025-09-30,1577749.98,1484770.63,62,0.88
4702,196,5,20251031,2025-10-31,2700673.23,1107232.15,39,0.88
4703,196,5,20251130,2025-11-30,1570459.33,1379106.09,44,0.88
4704,196,5,20251231,2025-12-31,2418225.01,1441182.33,39,0.88
4705,197,5,20240131,2024-01-31,2088619.83,1274419.98,45,0.88
4706,197,5,20240229,2024-02-29,3871645.3,1287792.91,51,0.88
4707,197,5,20240331,2024-03-31,2166299.08,1507406.17,64,0.88
4708,197,5,20240430,2024-04-30,1699393.28,1202636.56,51,0.88
4709,197,5,20240531,2024-05-31,2838840.1,1441793.87,38,0.88
4710,197,5,20240630,2024-06-30,2530131.99,1476379.47,40,0.88
4711,197,5,20240731,2024-07-31,1976619.17,1027912.5,29,0.88
4712,197,5,20240831,2024-08-31,2004779.7,939842.8,50,0.88
4713,197,5,20240930,2024-09-30,2095720.43,1051079.9,51,0.88
4714,197,5,20241031,2024-10-31,3231522.43,787223.55,39,0.88
4715,197,5,20241130,2024-11-30,3284869.06,1051858.96,52,0.88
4716,197,5,20241231,2024-12-31,2284973.85,727429.27,63,0.88
4717,197,5,20250131,2025-01-31,2288254.31,1366037.09,56,0.88
4718,197,5,20250228,2025-02-28,2237578.59,1568582.62,48,0.88
4719,197,5,20250331,2025-03-31,2582570.94,1316094.23,57,0.88
4720,197,5,20250430,2025-04-30,1741157.38,1845067.54,40,0.88
4721,197,5,20250531,2025-05-31,3536740.19,951787.32,54,0.88
4722,197,5,20250630,2025-06-30,2064103.78,1034556.13,40,0.88
4723,197,5,20250731,2025-07-31,3003441.17,1177581.73,41,0.88
4724,197,5,20250831,2025-08-31,2403817.64,1728657.98,44,0.88
4725,197,5,20250930,2025-09-30,2574087.15,1499014.85,46,0.88
4726,197,5,20251031,2025-10-31,1629981.92,1350401.42,60,0.88
4727,197,5,20251130,2025-11-30,2215090.15,697354.51,35,0.88
4728,197,5,20251231,2025-12-31,2465491.26,1633063.75,69,0.88
4729,198,5,20240131,2024-01-31,3237993.86,1070431.7,45,0.88
4730,198,5,20240229,2024-02-29,2008524.6,1271302.25,50,0.88
4731,198,5,20240331,2024-03-31,3186013.32,1494407.65,66,0.88
4732,198,5,20240430,2024-04-30,1400655.21,512459.92,39,0.88
4733,198,5,20240531,2024-05-31,4151146.64,1241849.94,35,0.88
4734,198,5,20240630,2024-06-30,1898126.88,1205576.28,54,0.88
4735,198,5,20240731,2024-07-31,1693996.3,1097860.42,43,0.88
4736,198,5,20240831,2024-08-31,2672914.83,1167191.12,40,0.88
4737,198,5,20240930,2024-09-30,3467451.05,1022468.05,26,0.88
4738,198,5,20241031,2024-10-31,4468125.16,1317956.31,37,0.88
4739,198,5,20241130,2024-11-30,2201159.64,1718741.93,35,0.88
4740,198,5,20241231,2024-12-31,3498396.77,1679751.26,41,0.88
4741,198,5,20250131,2025-01-31,2705939.14,1182878.45,70,0.88
4742,198,5,20250228,2025-02-28,2864145.66,1216357.67,54,0.88
4743,198,5,20250331,2025-03-31,2882880.06,1405797.48,42,0.88
4744,198,5,20250430,2025-04-30,1735043.32,1599241.9,81,0.88
4745,198,5,20250531,2025-05-31,2546738.46,1166319.12,54,0.88
4746,198,5,20250630,2025-06-30,3054020.4,1253893.44,37,0.88
4747,198,5,20250731,2025-07-31,2714616.49,1203865.43,50,0.88
4748,198,5,20250831,2025-08-31,3364988.36,1385258.7,21,0.88
4749,198,5,20250930,2025-09-30,2957948.16,1416958.62,53,0.88
4750,198,5,20251031,2025-10-31,2697285.89,1361851.62,33,0.88
4751,198,5,20251130,2025-11-30,2161261.43,1144010.34,60,0.88
4752,198,5,20251231,2025-12-31,2451701.2,1507259.41,34,0.88
4753,199,5,20240131,2024-01-31,2235897.33,1040923.61,50,0.88
4754,199,5,20240229,2024-02-29,915670.46,1390609.8,74,0.88
4755,199,5,20240331,2024-03-31,3986198.94,657510.44,56,0.88
4756,199,5,20240430,2024-04-30,2730393.95,1501142.78,54,0.88
4757,199,5,20240531,2024-05-31,3137870.06,1732397.69,60,0.88
4758,199,5,20240630,2024-06-30,1984787.24,796032.55,75,0.88
4759,199,5,20240731,2024-07-31,2420153.26,1702327.02,28,0.88
4760,199,5,20240831,2024-08-31,2918734.11,1272774.22,58,0.88
4761,199,5,20240930,2024-09-30,3968193.4,1044457.88,46,0.88
4762,199,5,20241031,2024-10-31,1488242.91,1201838.04,45,0.88
4763,199,5,20241130,2024-11-30,1971909.09,922069.48,56,0.88
4764,199,5,20241231,2024-12-31,1370969.11,1175065.77,58,0.88
4765,199,5,20250131,2025-01-31,3032727.58,1291004.39,26,0.88
4766,199,5,20250228,2025-02-28,2147851.95,974309.44,66,0.88
4767,199,5,20250331,2025-03-31,2473909.93,755902.95,71,0.88
4768,199,5,20250430,2025-04-30,3080044.7,663192.63,45,0.88
4769,199,5,20250531,2025-05-31,3113545.45,1598437.86,20,0.88
4770,199,5,20250630,2025-06-30,2685891.87,1444489.15,47,0.88
4771,199,5,20250731,2025-07-31,1539651.42,1021192.49,43,0.88
4772,199,5,20250831,2025-08-31,2451143.1,1208125.99,68,0.88
4773,199,5,20250930,2025-09-30,3004845.07,470350.78,23,0.88
4774,199,5,20251031,2025-10-31,3565688.26,1394875.55,55,0.88
4775,199,5,20251130,2025-11-30,2270667.03,1009719.95,54,0.88
4776,199,5,20251231,2025-12-31,3358642.11,1229249.24,28,0.88
4777,200,5,20240131,2024-01-31,3242212.28,759203.91,28,0.88
4778,200,5,20240229,2024-02-29,2885898.92,995880.1,51,0.88
4779,200,5,20240331,2024-03-31,3181030.61,575508.84,39,0.88
4780,200,5,20240430,2024-04-30,1770544.37,1196784.09,28,0.88
4781,200,5,20240531,2024-05-31,3122644.31,936926.09,60,0.88
4782,200,5,20240630,2024-06-30,615078.09,1244228.63,33,0.88
4783,200,5,20240731,2024-07-31,2867383.41,1853168.93,37,0.88
4784,200,5,20240831,2024-08-31,2552434.22,1234722.77,65,0.88
4785,200,5,20240930,2024-09-30,2561816.18,1868590.61,47,0.88
4786,200,5,20241031,2024-10-31,3373003.3,1203140.23,79,0.88
4787,200,5,20241130,2024-11-30,2197124.58,529825.71,55,0.88
4788,200,5,20241231,2024-12-31,1899895.72,621965.42,55,0.88
4789,200,5,20250131,2025-01-31,3249155.64,1275568.36,46,0.88
4790,200,5,20250228,2025-02-28,2062402.09,375837.15,57,0.88
4791,200,5,20250331,2025-03-31,1791222.07,1268651.95,54,0.88
4792,200,5,20250430,2025-04-30,2112761.16,1268323.94,71,0.88
4793,200,5,20250531,2025-05-31,4978568.83,1542634.35,60,0.88
4794,200,5,20250630,2025-06-30,2478263.85,1355758.72,39,0.88
4795,200,5,20250731,2025-07-31,2420885.93,823331.1,54,0.88
4796,200,5,20250831,2025-08-31,2860852.84,1147411.71,45,0.88
4797,200,5,20250930,2025-09-30,1691344.87,839498.74,68,0.88
4798,200,5,20251031,2025-10-31,2197730.03,915345.39,78,0.88
4799,200,5,20251130,2025-11-30,3523557.17,1199254.73,64,0.88
4800,200,5,20251231,2025-12-31,2164036.41,773578.76,30,0.88
4801,201,5,20240131,2024-01-31,2716645.87,1145335.69,42,0.88
4802,201,5,20240229,2024-02-29,2308671.84,880438.64,70,0.88
4803,201,5,20240331,2024-03-31,1812101.85,1457129.43,60,0.88
4804,201,5,20240430,2024-04-30,3055291.36,798815.54,37,0.88
4805,201,5,20240531,2024-05-31,2277187.9,1611249.94,36,0.88
4806,201,5,20240630,2024-06-30,3119233.69,1289027.78,54,0.88
4807,201,5,20240731,2024-07-31,2295278.82,796988.09,34,0.88
4808,201,5,20240831,2024-08-31,1129968.72,369130.36,52,0.88
4809,201,5,20240930,2024-09-30,2026719.27,1490489.86,23,0.88
4810,201,5,20241031,2024-10-31,3828523.27,1326116.37,60,0.88
4811,201,5,20241130,2024-11-30,2602488.51,1068994.62,47,0.88
4812,201,5,20241231,2024-12-31,3863348.57,652339.05,48,0.88
4813,201,5,20250131,2025-01-31,2344317.44,1334440.54,37,0.88
4814,201,5,20250228,2025-02-28,1959090.71,994225.68,62,0.88
4815,201,5,20250331,2025-03-31,1868151.76,1141352.7,41,0.88
4816,201,5,20250430,2025-04-30,2888866.81,1213176.69,59,0.88
4817,201,5,20250531,2025-05-31,2941204.56,1127137.45,40,0.88
4818,201,5,20250630,2025-06-30,1634313.52,1757172.15,46,0.88
4819,201,5,20250731,2025-07-31,2450273.6,997730.96,37,0.88
4820,201,5,20250831,2025-08-31,2360564.86,1292379.14,41,0.88
4821,201,5,20250930,2025-09-30,1544262.54,1369200.08,33,0.88
4822,201,5,20251031,2025-10-31,2688413.72,1401106.91,26,0.88
4823,201,5,20251130,2025-11-30,1680800.63,1685765.02,57,0.88
4824,201,5,20251231,2025-12-31,2557796.83,1045272.96,47,0.88
4825,202,5,20240131,2024-01-31,2202615.2,949795.77,28,0.88
4826,202,5,20240229,2024-02-29,1855912.47,1705370.39,67,0.88
4827,202,5,20240331,2024-03-31,2585994.02,636561.25,33,0.88
4828,202,5,20240430,2024-04-30,3517459.29,486737.62,16,0.88
4829,202,5,20240531,2024-05-31,3190467.32,1152523.56,27,0.88
4830,202,5,20240630,2024-06-30,2946862.56,1555748.45,21,0.88
4831,202,5,20240731,2024-07-31,2812060.09,1683982.7,67,0.88
4832,202,5,20240831,2024-08-31,3054402.33,1123163.66,52,0.88
4833,202,5,20240930,2024-09-30,1992491.87,1303517.86,25,0.88
4834,202,5,20241031,2024-10-31,2635601.44,1083022.09,56,0.88
4835,202,5,20241130,2024-11-30,3206702.19,745572.96,46,0.88
4836,202,5,20241231,2024-12-31,2308085.29,1166007.82,20,0.88
4837,202,5,20250131,2025-01-31,1170000.16,1593758.05,33,0.88
4838,202,5,20250228,2025-02-28,2492999.08,1652389.67,79,0.88
4839,202,5,20250331,2025-03-31,2828131.07,1288513.17,56,0.88
4840,202,5,20250430,2025-04-30,2523860.21,850908.44,45,0.88
4841,202,5,20250531,2025-05-31,2494537.43,1294497.76,26,0.88
4842,202,5,20250630,2025-06-30,3360069.03,1423925.26,18,0.88
4843,202,5,20250731,2025-07-31,1938344.2,1798669.54,66,0.88
4844,202,5,20250831,2025-08-31,1277173.5,869777.69,82,0.88
4845,202,5,20250930,2025-09-30,3409182.12,665363.41,38,0.88
4846,202,5,20251031,2025-10-31,3610102.74,1316666.75,61,0.88
4847,202,5,20251130,2025-11-30,2873780.42,975505.9,33,0.88
4848,202,5,20251231,2025-12-31,1586267.35,1549212.02,29,0.88
4849,203,5,20240131,2024-01-31,2779987.61,1543856.22,40,0.88
4850,203,5,20240229,2024-02-29,3521025.06,1251747.13,82,0.88
4851,203,5,20240331,2024-03-31,1425307.84,1160203.69,45,0.88
4852,203,5,20240430,2024-04-30,2524874.15,884758.19,22,0.88
4853,203,5,20240531,2024-05-31,2523245.13,676903.92,33,0.88
4854,203,5,20240630,2024-06-30,1881707.0,865125.1,54,0.88
4855,203,5,20240731,2024-07-31,1538677.82,1382016.79,21,0.88
4856,203,5,20240831,2024-08-31,2514413.81,1993911.02,80,0.88
4857,203,5,20240930,2024-09-30,2672313.6,1005676.56,35,0.88
4858,203,5,20241031,2024-10-31,2145525.94,577432.43,53,0.88
4859,203,5,20241130,2024-11-30,1450955.1,1311770.12,79,0.88
4860,203,5,20241231,2024-12-31,1642390.1,1261982.9,15,0.88
4861,203,5,20250131,2025-01-31,3020532.32,1309911.85,47,0.88
4862,203,5,20250228,2025-02-28,2946047.0,1405763.23,48,0.88
4863,203,5,20250331,2025-03-31,3285464.93,1329813.33,69,0.88
4864,203,5,20250430,2025-04-30,3202565.39,1048827.89,47,0.88
4865,203,5,20250531,2025-05-31,2416797.91,1005004.37,63,0.88
4866,203,5,20250630,2025-06-30,3183625.91,1518745.95,41,0.88
4867,203,5,20250731,2025-07-31,2350720.99,1017779.36,44,0.88
4868,203,5,20250831,2025-08-31,2762714.82,766824.38,41,0.88
4869,203,5,20250930,2025-09-30,1443095.38,2224929.98,57,0.88
4870,203,5,20251031,2025-10-31,2596420.19,1152688.86,42,0.88
4871,203,5,20251130,2025-11-30,2460791.39,1765010.15,61,0.88
4872,203,5,20251231,2025-12-31,3359959.71,1610864.4,68,0.88
4873,204,5,20240131,2024-01-31,3365386.23,1251065.2,41,0.88
4874,204,5,20240229,2024-02-29,2356633.01,1394128.65,34,0.88
4875,204,5,20240331,2024-03-31,2078785.48,664189.6,41,0.88
4876,204,5,20240430,2024-04-30,3235258.52,1517637.9,33,0.88
4877,204,5,20240531,2024-05-31,1340932.7,930264.32,84,0.88
4878,204,5,20240630,2024-06-30,3188629.24,928212.66,54,0.88
4879,204,5,20240731,2024-07-31,2599101.27,1150550.9,85,0.88
