loan_payment_id,loan_id,account_id,customer_id,institution_id,date_key,due_date,paid_date,amount_due,amount_paid,days_late,principal_component,interest_component,payment_status
21675,1261,10656,5191,6,20250731,2025-07-31,2025-07-31,876.12,876.12,0,261.81,614.31,Paid
21676,1261,10656,5191,6,20250831,2025-08-31,2025-08-31,876.12,876.12,0,262.9,613.22,Paid
21677,1261,10656,5191,6,20250930,2025-09-30,2025-09-30,876.12,876.12,0,264.0,612.13,Paid
21678,1261,10656,5191,6,20251031,2025-10-31,2025-10-31,876.12,876.12,0,265.09,611.03,Paid
21679,1261,10656,5191,6,20251130,2025-11-30,2025-11-30,876.12,876.12,0,266.2,609.92,Paid
21680,1261,10656,5191,6,20251231,2025-12-31,2025-12-31,876.12,876.12,0,267.3,608.82,Paid
21681,1262,10662,5193,1,20240630,2024-06-30,2024-06-30,436.85,436.85,0,87.48,349.37,Paid
21682,1262,10662,5193,1,20240731,2024-07-31,2024-07-31,436.85,436.85,0,87.95,348.9,Paid
21683,1262,10662,5193,1,20240831,2024-08-31,2024-11-01,436.85,436.85,62,88.42,348.43,Paid
21684,1262,10662,5193,1,20240930,2024-09-30,2024-09-30,436.85,436.85,0,88.9,347.95,Paid
21685,1262,10662,5193,1,20241031,2024-10-31,2024-10-31,436.85,436.85,0,89.38,347.48,Paid
21686,1262,10662,5193,1,20241130,2024-11-30,2024-11-30,436.85,436.85,0,89.86,347.0,Paid
21687,1262,10662,5193,1,20241231,2024-12-31,2025-03-03,436.85,436.85,62,90.34,346.51,Paid
21688,1262,10662,5193,1,20250131,2025-01-31,2025-02-15,436.85,436.85,15,90.83,346.03,Paid
21689,1262,10662,5193,1,20250228,2025-02-28,2025-02-28,436.85,436.85,0,91.31,345.54,Paid
21690,1262,10662,5193,1,20250331,2025-03-31,2025-07-04,436.85,138.86,95,0.0,138.86,Partial
21691,1262,10662,5193,1,20250430,2025-04-30,2025-05-15,436.85,436.85,15,91.81,345.05,Paid
21692,1262,10662,5193,1,20250531,2025-05-31,2025-05-31,436.85,436.85,0,92.3,344.56,Paid
21693,1262,10662,5193,1,20250630,2025-06-30,2025-06-30,436.85,436.85,0,92.8,344.06,Paid
21694,1262,10662,5193,1,20250731,2025-07-31,2025-08-15,436.85,436.85,15,93.29,343.56,Paid
21695,1262,10662,5193,1,20250831,2025-08-31,2025-08-31,436.85,436.85,0,93.8,343.06,Paid
21696,1262,10662,5193,1,20250930,2025-09-30,2025-10-05,436.85,436.85,5,94.3,342.55,Paid
21697,1262,10662,5193,1,20251031,2025-10-31,2026-02-03,436.85,227.73,95,0.0,227.73,Paid
21698,1262,10662,5193,1,20251130,2025-11-30,2025-12-05,436.85,436.85,5,94.81,342.05,Paid
21699,1262,10662,5193,1,20251231,2025-12-31,2026-04-05,436.85,136.03,95,0.0,136.03,Paid
21700,1263,10674,5198,4,20230131,2023-01-31,2023-01-31,471.81,471.81,0,368.63,103.18,Paid
21701,1263,10674,5198,4,20230228,2023-02-28,2023-02-28,471.81,471.81,0,371.17,100.64,Paid
21702,1263,10674,5198,4,20230331,2023-03-31,2023-03-31,471.81,471.81,0,373.72,98.09,Paid
21703,1263,10674,5198,4,20230430,2023-04-30,2023-04-30,471.81,471.81,0,376.29,95.52,Paid
21704,1263,10674,5198,4,20230531,2023-05-31,2023-05-31,471.81,471.81,0,378.88,92.93,Paid
21705,1263,10674,5198,4,20230630,2023-06-30,2023-06-30,471.81,471.81,0,381.48,90.32,Paid
21706,1263,10674,5198,4,20230731,2023-07-31,2023-07-31,471.81,471.81,0,384.11,87.7,Paid
21707,1263,10674,5198,4,20230831,2023-08-31,2023-08-31,471.81,471.81,0,386.75,85.06,Paid
21708,1263,10674,5198,4,20230930,2023-09-30,2023-09-30,471.81,471.81,0,389.41,82.4,Paid
21709,1263,10674,5198,4,20231031,2023-10-31,2023-10-31,471.81,471.81,0,392.09,79.72,Paid
21710,1263,10674,5198,4,20231130,2023-11-30,2023-11-30,471.81,471.81,0,394.79,77.02,Paid
21711,1263,10674,5198,4,20231231,2023-12-31,2023-12-31,471.81,471.81,0,397.5,74.3,Paid
21712,1263,10674,5198,4,20240131,2024-01-31,2024-01-31,471.81,471.81,0,400.23,71.57,Paid
21713,1263,10674,5198,4,20240229,2024-02-29,2024-02-29,471.81,471.81,0,402.99,68.82,Paid
21714,1263,10674,5198,4,20240331,2024-03-31,2024-03-31,471.81,471.81,0,405.76,66.05,Paid
21715,1263,10674,5198,4,20240430,2024-04-30,2024-04-30,471.81,471.81,0,408.55,63.25,Paid
21716,1263,10674,5198,4,20240531,2024-05-31,2024-05-31,471.81,471.81,0,411.36,60.44,Paid
21717,1263,10674,5198,4,20240630,2024-06-30,2024-06-30,471.81,471.81,0,414.19,57.62,Paid
21718,1263,10674,5198,4,20240731,2024-07-31,2024-07-31,471.81,471.81,0,417.04,54.77,Paid
21719,1263,10674,5198,4,20240831,2024-08-31,2024-08-31,471.81,471.81,0,419.91,51.9,Paid
21720,1263,10674,5198,4,20240930,2024-09-30,2024-09-30,471.81,471.81,0,422.8,49.01,Paid
21721,1263,10674,5198,4,20241031,2024-10-31,2024-10-31,471.81,471.81,0,425.7,46.1,Paid
21722,1263,10674,5198,4,20241130,2024-11-30,2024-11-30,471.81,471.81,0,428.63,43.17,Paid
21723,1263,10674,5198,4,20241231,2024-12-31,2024-12-31,471.81,471.81,0,431.58,40.22,Paid
21724,1264,10683,5204,5,20230131,2023-01-31,2023-01-31,140.8,140.8,0,44.35,96.45,Paid
21725,1264,10683,5204,5,20230228,2023-02-28,2023-02-28,140.8,140.8,0,44.52,96.28,Paid
21726,1264,10683,5204,5,20230331,2023-03-31,2023-03-31,140.8,140.8,0,44.7,96.11,Paid
21727,1264,10683,5204,5,20230430,2023-04-30,2023-07-01,140.8,140.8,62,44.87,95.93,Partial
21728,1264,10683,5204,5,20230531,2023-05-31,2023-08-01,140.8,140.8,62,45.04,95.76,Paid
21729,1264,10683,5204,5,20230630,2023-06-30,2023-07-15,140.8,140.8,15,45.22,95.59,Paid
21730,1264,10683,5204,5,20230731,2023-07-31,2023-08-15,140.8,140.8,15,45.39,95.41,Paid
21731,1264,10683,5204,5,20230831,2023-08-31,2023-09-05,140.8,140.8,5,45.57,95.24,Paid
21732,1264,10683,5204,5,20230930,2023-09-30,2023-09-30,140.8,140.8,0,45.74,95.06,Paid
21733,1264,10683,5204,5,20231031,2023-10-31,2023-11-05,140.8,140.8,5,45.92,94.89,Paid
21734,1264,10683,5204,5,20231130,2023-11-30,2023-12-15,140.8,140.8,15,46.09,94.71,Paid
21735,1264,10683,5204,5,20231231,2023-12-31,2024-01-15,140.8,140.8,15,46.27,94.53,Paid
21736,1264,10683,5204,5,20240131,2024-01-31,2024-05-05,140.8,68.51,95,0.0,68.51,Paid
21737,1264,10683,5204,5,20240229,2024-02-29,2024-02-29,140.8,140.8,0,46.45,94.35,Paid
21738,1264,10683,5204,5,20240331,2024-03-31,2024-06-01,140.8,140.8,62,46.63,94.17,Paid
21739,1264,10683,5204,5,20240430,2024-04-30,2024-04-30,140.8,140.8,0,46.81,93.99,Paid
21740,1264,10683,5204,5,20240531,2024-05-31,2024-06-15,140.8,140.8,15,46.99,93.81,Paid
21741,1264,10683,5204,5,20240630,2024-06-30,2024-07-15,140.8,140.8,15,47.17,93.63,Paid
21742,1264,10683,5204,5,20240731,2024-07-31,2024-08-15,140.8,140.8,15,47.35,93.45,Paid
21743,1264,10683,5204,5,20240831,2024-08-31,2024-08-31,140.8,140.8,0,47.54,93.27,Paid
21744,1264,10683,5204,5,20240930,2024-09-30,2024-10-15,140.8,140.8,15,47.72,93.08,Paid
21745,1264,10683,5204,5,20241031,2024-10-31,2024-10-31,140.8,140.8,0,47.9,92.9,Paid
21746,1264,10683,5204,5,20241130,2024-11-30,2024-12-31,140.8,140.8,31,48.09,92.71,Paid
21747,1264,10683,5204,5,20241231,2024-12-31,2025-01-15,140.8,140.8,15,48.27,92.53,Paid
21748,1265,10695,5210,2,20230131,2023-01-31,2023-01-31,13812.96,13812.96,0,9467.11,4345.86,Paid
21749,1265,10695,5210,2,20230228,2023-02-28,2023-02-28,13812.96,13812.96,0,9541.91,4271.05,Paid
21750,1265,10695,5210,2,20230331,2023-03-31,2023-03-31,13812.96,13812.96,0,9617.31,4195.65,Paid
21751,1265,10695,5210,2,20230430,2023-04-30,2023-04-30,13812.96,13812.96,0,9693.3,4119.66,Paid
21752,1265,10695,5210,2,20230531,2023-05-31,2023-05-31,13812.96,13812.96,0,9769.89,4043.07,Paid
21753,1265,10695,5210,2,20230630,2023-06-30,2023-06-30,13812.96,13812.96,0,9847.09,3965.87,Paid
21754,1265,10695,5210,2,20230731,2023-07-31,2023-07-31,13812.96,13812.96,0,9924.9,3888.07,Paid
21755,1265,10695,5210,2,20230831,2023-08-31,2023-08-31,13812.96,13812.96,0,10003.32,3809.64,Paid
21756,1265,10695,5210,2,20230930,2023-09-30,2023-09-30,13812.96,13812.96,0,10082.36,3730.6,Paid
21757,1265,10695,5210,2,20231031,2023-10-31,2023-10-31,13812.96,13812.96,0,10162.03,3650.94,Paid
21758,1265,10695,5210,2,20231130,2023-11-30,2023-11-30,13812.96,13812.96,0,10242.32,3570.64,Paid
21759,1265,10695,5210,2,20231231,2023-12-31,2023-12-31,13812.96,13812.96,0,10323.25,3489.71,Paid
21760,1265,10695,5210,2,20240131,2024-01-31,2024-01-31,13812.96,13812.96,0,10404.82,3408.14,Paid
21761,1265,10695,5210,2,20240229,2024-02-29,2024-02-29,13812.96,13812.96,0,10487.04,3325.93,Paid
21762,1265,10695,5210,2,20240331,2024-03-31,2024-03-31,13812.96,13812.96,0,10569.9,3243.06,Paid
21763,1265,10695,5210,2,20240430,2024-04-30,2024-04-30,13812.96,13812.96,0,10653.42,3159.54,Paid
21764,1265,10695,5210,2,20240531,2024-05-31,2024-05-31,13812.96,13812.96,0,10737.6,3075.36,Paid
21765,1265,10695,5210,2,20240630,2024-06-30,2024-06-30,13812.96,13812.96,0,10822.44,2990.52,Paid
21766,1265,10695,5210,2,20240731,2024-07-31,2024-07-31,13812.96,13812.96,0,10907.96,2905.01,Paid
21767,1265,10695,5210,2,20240831,2024-08-31,2024-08-31,13812.96,13812.96,0,10994.15,2818.82,Paid
21768,1265,10695,5210,2,20240930,2024-09-30,2024-09-30,13812.96,13812.96,0,11081.02,2731.95,Paid
21769,1265,10695,5210,2,20241031,2024-10-31,2024-10-31,13812.96,13812.96,0,11168.57,2644.39,Paid
21770,1265,10695,5210,2,20241130,2024-11-30,2024-11-30,13812.96,13812.96,0,11256.82,2556.14,Paid
21771,1265,10695,5210,2,20241231,2024-12-31,2024-12-31,13812.96,13812.96,0,11345.77,2467.19,Paid
21772,1266,10702,5212,2,20230131,2023-01-31,2023-01-31,8656.19,8656.19,0,6125.38,2530.81,Paid
21773,1266,10702,5212,2,20230228,2023-02-28,2023-02-28,8656.19,8656.19,0,6169.68,2486.52,Paid
21774,1266,10702,5212,2,20230331,2023-03-31,2023-03-31,8656.19,8656.19,0,6214.29,2441.91,Paid
21775,1266,10702,5212,2,20230430,2023-04-30,2023-04-30,8656.19,8656.19,0,6259.22,2396.97,Paid
21776,1266,10702,5212,2,20230531,2023-05-31,2023-05-31,8656.19,8656.19,0,6304.48,2351.71,Paid
21777,1266,10702,5212,2,20230630,2023-06-30,2023-06-30,8656.19,8656.19,0,6350.07,2306.12,Paid
21778,1266,10702,5212,2,20230731,2023-07-31,2023-07-31,8656.19,8656.19,0,6395.99,2260.21,Paid
21779,1266,10702,5212,2,20230831,2023-08-31,2023-08-31,8656.19,8656.19,0,6442.24,2213.96,Paid
21780,1266,10702,5212,2,20230930,2023-09-30,2023-09-30,8656.19,8656.19,0,6488.82,2167.38,Paid
21781,1266,10702,5212,2,20231031,2023-10-31,2023-10-31,8656.19,8656.19,0,6535.74,2120.46,Paid
21782,1266,10702,5212,2,20231130,2023-11-30,2023-11-30,8656.19,8656.19,0,6583.0,2073.2,Paid
21783,1266,10702,5212,2,20231231,2023-12-31,2023-12-31,8656.19,8656.19,0,6630.6,2025.6,Paid
21784,1266,10702,5212,2,20240131,2024-01-31,2024-01-31,8656.19,8656.19,0,6678.54,1977.65,Paid
21785,1266,10702,5212,2,20240229,2024-02-29,2024-02-29,8656.19,8656.19,0,6726.84,1929.36,Paid
21786,1266,10702,5212,2,20240331,2024-03-31,2024-03-31,8656.19,8656.19,0,6775.48,1880.72,Paid
21787,1266,10702,5212,2,20240430,2024-04-30,2024-04-30,8656.19,8656.19,0,6824.47,1831.72,Paid
21788,1266,10702,5212,2,20240531,2024-05-31,2024-05-31,8656.19,8656.19,0,6873.82,1782.38,Paid
21789,1266,10702,5212,2,20240630,2024-06-30,2024-06-30,8656.19,8656.19,0,6923.52,1732.67,Paid
21790,1266,10702,5212,2,20240731,2024-07-31,2024-07-31,8656.19,8656.19,0,6973.58,1682.61,Paid
21791,1266,10702,5212,2,20240831,2024-08-31,2024-08-31,8656.19,8656.19,0,7024.01,1632.19,Paid
21792,1266,10702,5212,2,20240930,2024-09-30,2024-09-30,8656.19,8656.19,0,7074.8,1581.4,Paid
21793,1266,10702,5212,2,20241031,2024-10-31,2024-10-31,8656.19,8656.19,0,7125.95,1530.24,Paid
21794,1266,10702,5212,2,20241130,2024-11-30,2024-11-30,8656.19,8656.19,0,7177.48,1478.71,Paid
21795,1266,10702,5212,2,20241231,2024-12-31,2024-12-31,8656.19,8656.19,0,7229.38,1426.81,Paid
21796,1267,10717,5220,5,20240430,2024-04-30,2024-04-30,7397.74,7397.74,0,2620.52,4777.22,Paid
21797,1267,10717,5220,5,20240531,2024-05-31,2024-06-15,7397.74,7397.74,15,2643.28,4754.46,Paid
21798,1267,10717,5220,5,20240630,2024-06-30,2024-06-30,7397.74,7397.74,0,2666.24,4731.5,Paid
21799,1267,10717,5220,5,20240731,2024-07-31,2024-08-15,7397.74,7397.74,15,2689.4,4708.34,Paid
21800,1267,10717,5220,5,20240831,2024-08-31,2024-09-05,7397.74,7397.74,5,2712.76,4684.98,Paid
21801,1267,10717,5220,5,20240930,2024-09-30,2024-10-15,7397.74,7397.74,15,2736.32,4661.42,Paid
21802,1267,10717,5220,5,20241031,2024-10-31,2024-10-31,7397.74,7397.74,0,2760.09,4637.65,Paid
21803,1267,10717,5220,5,20241130,2024-11-30,2024-12-31,7397.74,7397.74,31,2784.06,4613.67,Partial
21804,1267,10717,5220,5,20241231,2024-12-31,2025-04-05,7397.74,1371.9,95,0.0,1371.9,Paid
21805,1267,10717,5220,5,20250131,2025-01-31,2025-02-05,7397.74,7397.74,5,2808.24,4589.49,Paid
21806,1267,10717,5220,5,20250228,2025-02-28,2025-02-28,7397.74,7397.74,0,2832.64,4565.1,Paid
21807,1267,10717,5220,5,20250331,2025-03-31,2025-03-31,7397.74,7397.74,0,2857.24,4540.5,Paid
21808,1267,10717,5220,5,20250430,2025-04-30,2025-05-31,7397.74,7397.74,31,2882.06,4515.68,Paid
21809,1267,10717,5220,5,20250531,2025-05-31,2025-05-31,7397.74,7397.74,0,2907.09,4490.65,Paid
21810,1267,10717,5220,5,20250630,2025-06-30,2025-06-30,7397.74,7397.74,0,2932.34,4465.4,Paid
21811,1267,10717,5220,5,20250731,2025-07-31,2025-08-31,7397.74,7397.74,31,2957.81,4439.93,Missed
21812,1267,10717,5220,5,20250831,2025-08-31,2025-09-05,7397.74,7397.74,5,2983.5,4414.23,Paid
21813,1267,10717,5220,5,20250930,2025-09-30,2025-09-30,7397.74,7397.74,0,3009.42,4388.32,Paid
21814,1267,10717,5220,5,20251031,2025-10-31,2025-11-05,7397.74,7397.74,5,3035.56,4362.18,Paid
21815,1267,10717,5220,5,20251130,2025-11-30,2025-11-30,7397.74,7397.74,0,3061.92,4335.81,Paid
21816,1267,10717,5220,5,20251231,2025-12-31,2025-12-31,7397.74,7397.74,0,3088.52,4309.22,Paid
21817,1268,10724,5224,1,20230131,2023-01-31,2023-03-03,2109.13,2109.13,31,561.29,1547.85,Partial
21818,1268,10724,5224,1,20230228,2023-02-28,2023-02-28,2109.13,2109.13,0,563.77,1545.36,Paid
21819,1268,10724,5224,1,20230331,2023-03-31,2023-03-31,2109.13,2109.13,0,566.26,1542.87,Paid
21820,1268,10724,5224,1,20230430,2023-04-30,2023-05-31,2109.13,2109.13,31,568.77,1540.37,Partial
21821,1268,10724,5224,1,20230531,2023-05-31,2023-07-01,2109.13,2109.13,31,571.28,1537.85,Paid
21822,1268,10724,5224,1,20230630,2023-06-30,2023-07-15,2109.13,2109.13,15,573.81,1535.33,Paid
21823,1268,10724,5224,1,20230731,2023-07-31,2023-08-31,2109.13,2109.13,31,576.35,1532.79,Paid
21824,1268,10724,5224,1,20230831,2023-08-31,2023-09-15,2109.13,2109.13,15,578.89,1530.24,Paid
21825,1268,10724,5224,1,20230930,2023-09-30,2023-10-15,2109.13,2109.13,15,581.45,1527.68,Paid
21826,1268,10724,5224,1,20231031,2023-10-31,2023-11-05,2109.13,2109.13,5,584.03,1525.11,Paid
21827,1268,10724,5224,1,20231130,2023-11-30,2023-11-30,2109.13,2109.13,0,586.61,1522.52,Paid
21828,1268,10724,5224,1,20231231,2023-12-31,2023-12-31,2109.13,2109.13,0,589.2,1519.93,Paid
21829,1268,10724,5224,1,20240131,2024-01-31,2024-02-15,2109.13,2109.13,15,591.81,1517.32,Paid
21830,1268,10724,5224,1,20240229,2024-02-29,2024-06-03,2109.13,1130.71,95,0.0,1130.71,Partial
21831,1268,10724,5224,1,20240331,2024-03-31,2024-04-15,2109.13,2109.13,15,594.43,1514.71,Paid
21832,1268,10724,5224,1,20240430,2024-04-30,2024-05-31,2109.13,2109.13,31,597.05,1512.08,Partial
21833,1268,10724,5224,1,20240531,2024-05-31,2024-06-05,2109.13,2109.13,5,599.7,1509.44,Paid
21834,1268,10724,5224,1,20240630,2024-06-30,2024-07-05,2109.13,2109.13,5,602.35,1506.79,Paid
21835,1268,10724,5224,1,20240731,2024-07-31,2024-07-31,2109.13,2109.13,0,605.01,1504.12,Paid
21836,1268,10724,5224,1,20240831,2024-08-31,2024-09-05,2109.13,2109.13,5,607.69,1501.45,Paid
21837,1268,10724,5224,1,20240930,2024-09-30,2024-09-30,2109.13,2109.13,0,610.37,1498.76,Paid
21838,1268,10724,5224,1,20241031,2024-10-31,2024-11-15,2109.13,2109.13,15,613.07,1496.06,Paid
21839,1268,10724,5224,1,20241130,2024-11-30,2024-12-05,2109.13,2109.13,5,615.78,1493.35,Paid
21840,1268,10724,5224,1,20241231,2024-12-31,2025-01-15,2109.13,2109.13,15,618.51,1490.63,Paid
21841,1269,10729,5226,3,20250630,2025-06-30,2025-06-30,146.91,146.91,0,41.66,105.25,Paid
21842,1269,10729,5226,3,20250731,2025-07-31,2025-07-31,146.91,146.91,0,41.83,105.08,Paid
21843,1269,10729,5226,3,20250831,2025-08-31,2025-08-31,146.91,146.91,0,42.01,104.9,Paid
21844,1269,10729,5226,3,20250930,2025-09-30,2025-09-30,146.91,146.91,0,42.18,104.72,Paid
21845,1269,10729,5226,3,20251031,2025-10-31,2025-10-31,146.91,146.91,0,42.36,104.55,Paid
21846,1269,10729,5226,3,20251130,2025-11-30,2025-11-30,146.91,146.91,0,42.54,104.37,Paid
21847,1269,10729,5226,3,20251231,2025-12-31,2025-12-31,146.91,146.91,0,42.72,104.19,Paid
21848,1270,10739,5229,1,20250331,2025-03-31,2025-03-31,238.65,238.65,0,130.57,108.08,Paid
21849,1270,10739,5229,1,20250430,2025-04-30,2025-04-30,238.65,238.65,0,131.52,107.14,Paid
21850,1270,10739,5229,1,20250531,2025-05-31,2025-05-31,238.65,238.65,0,132.46,106.19,Paid
21851,1270,10739,5229,1,20250630,2025-06-30,2025-06-30,238.65,238.65,0,133.42,105.23,Paid
21852,1270,10739,5229,1,20250731,2025-07-31,2025-07-31,238.65,238.65,0,134.38,104.27,Paid
21853,1270,10739,5229,1,20250831,2025-08-31,2025-08-31,238.65,238.65,0,135.35,103.3,Paid
21854,1270,10739,5229,1,20250930,2025-09-30,2025-09-30,238.65,238.65,0,136.32,102.33,Paid
21855,1270,10739,5229,1,20251031,2025-10-31,2025-10-31,238.65,238.65,0,137.3,101.35,Paid
21856,1270,10739,5229,1,20251130,2025-11-30,2025-11-30,238.65,238.65,0,138.29,100.36,Paid
21857,1270,10739,5229,1,20251231,2025-12-31,2025-12-31,238.65,238.65,0,139.29,99.36,Paid
21858,1271,10746,5234,5,20250731,2025-07-31,2025-07-31,886.15,886.15,0,597.16,288.99,Paid
21859,1271,10746,5234,5,20250831,2025-08-31,2025-08-31,886.15,886.15,0,602.09,284.06,Paid
21860,1271,10746,5234,5,20250930,2025-09-30,2025-09-30,886.15,886.15,0,607.06,279.09,Paid
21861,1271,10746,5234,5,20251031,2025-10-31,2025-10-31,886.15,886.15,0,612.07,274.08,Paid
21862,1271,10746,5234,5,20251130,2025-11-30,2025-11-30,886.15,886.15,0,617.13,269.03,Paid
21863,1271,10746,5234,5,20251231,2025-12-31,2025-12-31,886.15,886.15,0,622.22,263.93,Paid
21864,1272,10752,5238,4,20250831,2025-08-31,2025-08-31,526.97,526.97,0,325.78,201.19,Paid
21865,1272,10752,5238,4,20250930,2025-09-30,2025-09-30,526.97,526.97,0,328.4,198.57,Paid
21866,1272,10752,5238,4,20251031,2025-10-31,2025-10-31,526.97,526.97,0,331.04,195.93,Paid
21867,1272,10752,5238,4,20251130,2025-11-30,2025-11-30,526.97,526.97,0,333.71,193.26,Paid
21868,1272,10752,5238,4,20251231,2025-12-31,2025-12-31,526.97,526.97,0,336.39,190.58,Paid
21869,1273,10754,5240,1,20230630,2023-06-30,2023-06-30,2318.04,2318.04,0,1351.4,966.64,Paid
21870,1273,10754,5240,1,20230731,2023-07-31,2023-07-31,2318.04,2318.04,0,1360.11,957.93,Paid
21871,1273,10754,5240,1,20230831,2023-08-31,2023-08-31,2318.04,2318.04,0,1368.87,949.16,Paid
21872,1273,10754,5240,1,20230930,2023-09-30,2023-09-30,2318.04,2318.04,0,1377.69,940.34,Paid
21873,1273,10754,5240,1,20231031,2023-10-31,2023-10-31,2318.04,2318.04,0,1386.57,931.46,Paid
21874,1273,10754,5240,1,20231130,2023-11-30,2023-11-30,2318.04,2318.04,0,1395.51,922.53,Paid
21875,1273,10754,5240,1,20231231,2023-12-31,2023-12-31,2318.04,2318.04,0,1404.5,913.54,Paid
21876,1273,10754,5240,1,20240131,2024-01-31,2024-01-31,2318.04,2318.04,0,1413.55,904.49,Paid
21877,1273,10754,5240,1,20240229,2024-02-29,2024-02-29,2318.04,2318.04,0,1422.66,895.38,Paid
21878,1273,10754,5240,1,20240331,2024-03-31,2024-03-31,2318.04,2318.04,0,1431.83,886.21,Paid
21879,1273,10754,5240,1,20240430,2024-04-30,2024-04-30,2318.04,2318.04,0,1441.06,876.98,Paid
21880,1273,10754,5240,1,20240531,2024-05-31,2024-05-31,2318.04,2318.04,0,1450.34,867.69,Paid
21881,1273,10754,5240,1,20240630,2024-06-30,2024-06-30,2318.04,2318.04,0,1459.69,858.35,Paid
21882,1273,10754,5240,1,20240731,2024-07-31,2024-07-31,2318.04,2318.04,0,1469.09,848.94,Paid
21883,1273,10754,5240,1,20240831,2024-08-31,2024-08-31,2318.04,2318.04,0,1478.56,839.47,Paid
21884,1273,10754,5240,1,20240930,2024-09-30,2024-09-30,2318.04,2318.04,0,1488.09,829.95,Paid
21885,1273,10754,5240,1,20241031,2024-10-31,2024-10-31,2318.04,2318.04,0,1497.68,820.36,Paid
21886,1273,10754,5240,1,20241130,2024-11-30,2024-11-30,2318.04,2318.04,0,1507.33,810.7,Paid
21887,1273,10754,5240,1,20241231,2024-12-31,2024-12-31,2318.04,2318.04,0,1517.04,800.99,Paid
21888,1273,10754,5240,1,20250131,2025-01-31,2025-01-31,2318.04,2318.04,0,1526.82,791.22,Paid
21889,1273,10754,5240,1,20250228,2025-02-28,2025-02-28,2318.04,2318.04,0,1536.66,781.38,Paid
21890,1273,10754,5240,1,20250331,2025-03-31,2025-03-31,2318.04,2318.04,0,1546.56,771.47,Paid
21891,1273,10754,5240,1,20250430,2025-04-30,2025-04-30,2318.04,2318.04,0,1556.53,761.51,Paid
21892,1273,10754,5240,1,20250531,2025-05-31,2025-05-31,2318.04,2318.04,0,1566.56,751.48,Paid
21893,1274,10760,5242,3,20230228,2023-02-28,2023-02-28,4277.29,4277.29,0,1895.44,2381.84,Paid
21894,1274,10760,5242,3,20230331,2023-03-31,2023-03-31,4277.29,4277.29,0,1908.34,2368.94,Paid
21895,1274,10760,5242,3,20230430,2023-04-30,2023-04-30,4277.29,4277.29,0,1921.33,2355.96,Paid
21896,1274,10760,5242,3,20230531,2023-05-31,2023-05-31,4277.29,4277.29,0,1934.41,2342.88,Paid
21897,1274,10760,5242,3,20230630,2023-06-30,2023-06-30,4277.29,4277.29,0,1947.57,2329.72,Paid
21898,1274,10760,5242,3,20230731,2023-07-31,2023-07-31,4277.29,4277.29,0,1960.82,2316.46,Paid
21899,1274,10760,5242,3,20230831,2023-08-31,2023-08-31,4277.29,4277.29,0,1974.17,2303.12,Paid
21900,1274,10760,5242,3,20230930,2023-09-30,2023-09-30,4277.29,4277.29,0,1987.6,2289.68,Paid
21901,1274,10760,5242,3,20231031,2023-10-31,2023-10-31,4277.29,4277.29,0,2001.13,2276.16,Paid
21902,1274,10760,5242,3,20231130,2023-11-30,2023-11-30,4277.29,4277.29,0,2014.75,2262.54,Paid
21903,1274,10760,5242,3,20231231,2023-12-31,2023-12-31,4277.29,4277.29,0,2028.46,2248.83,Paid
21904,1274,10760,5242,3,20240131,2024-01-31,2024-01-31,4277.29,4277.29,0,2042.26,2235.02,Paid
21905,1274,10760,5242,3,20240229,2024-02-29,2024-02-29,4277.29,4277.29,0,2056.16,2221.13,Paid
21906,1274,10760,5242,3,20240331,2024-03-31,2024-05-01,4277.29,4277.29,31,2070.15,2207.13,Partial
21907,1274,10760,5242,3,20240430,2024-04-30,2024-04-30,4277.29,4277.29,0,2084.24,2193.05,Paid
21908,1274,10760,5242,3,20240531,2024-05-31,2024-05-31,4277.29,4277.29,0,2098.42,2178.86,Paid
21909,1274,10760,5242,3,20240630,2024-06-30,2024-06-30,4277.29,4277.29,0,2112.7,2164.58,Paid
21910,1274,10760,5242,3,20240731,2024-07-31,2024-07-31,4277.29,4277.29,0,2127.08,2150.2,Paid
21911,1274,10760,5242,3,20240831,2024-08-31,2024-08-31,4277.29,4277.29,0,2141.56,2135.73,Paid
21912,1274,10760,5242,3,20240930,2024-09-30,2024-09-30,4277.29,4277.29,0,2156.13,2121.15,Paid
21913,1274,10760,5242,3,20241031,2024-10-31,2024-10-31,4277.29,4277.29,0,2170.8,2106.48,Paid
21914,1274,10760,5242,3,20241130,2024-11-30,2024-11-30,4277.29,4277.29,0,2185.58,2091.71,Paid
21915,1274,10760,5242,3,20241231,2024-12-31,2024-12-31,4277.29,4277.29,0,2200.45,2076.84,Paid
21916,1274,10760,5242,3,20250131,2025-01-31,2025-01-31,4277.29,4277.29,0,2215.43,2061.86,Paid
21917,1275,10775,5249,3,20240131,2024-01-31,2024-01-31,153.0,153.0,0,39.15,113.85,Paid
21918,1275,10775,5249,3,20240229,2024-02-29,2024-02-29,153.0,153.0,0,39.33,113.67,Paid
21919,1275,10775,5249,3,20240331,2024-03-31,2024-03-31,153.0,153.0,0,39.5,113.49,Paid
21920,1275,10775,5249,3,20240430,2024-04-30,2024-04-30,153.0,153.0,0,39.68,113.31,Paid
21921,1275,10775,5249,3,20240531,2024-05-31,2024-05-31,153.0,153.0,0,39.86,113.13,Paid
21922,1275,10775,5249,3,20240630,2024-06-30,2024-06-30,153.0,153.0,0,40.05,112.95,Paid
